Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","decreto_52795_1963.anexo1, Art. 10., § 1º",168,169,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] O processo de outorga, nos termos do edital, destina-se a garantir tratamento isonômico aos participantes e observará os princípios da legalidade, da moralidade, da impessoalidade e da publicidade. (Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par1
"PAR","decreto_52795_1963.anexo1, Art. 10., § 2º",170,171,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A decisão quanto à abertura de edital é de competência exclusiva do Ministério das Comunicações. (Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par2
"PAR","decreto_52795_1963.anexo1, Art. 10., § 3º",172,173,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] Havendo canal disponível no correspondente plano de distribuição de canais, o interessado deverá submeter ao Ministério das Comunicações estudo demonstrando a viabilidade econômica do empreendimento na localidade em que pretende explorar o serviço. (Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par3
"PAR","decreto_52795_1963.anexo1, Art. 10., § 4º",174,175,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] Os estudos de viabilidade técnica visando à inclusão de canal no respectivo plano de distribuição serão elaborados exclusivamente pela Agência Nacional de Telecomunicações, mediante solicitação do Ministério das Comunicações. (Redação dada pelo Decreto nº 7.670, de 2012)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par4
"PAR","decreto_52795_1963.anexo1, Art. 10., § 5º",176,177,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A elaboração de estudos relativos à viabilidade econômica do empreendimento não assegura ao interessado qualquer direito ou vantagem sobre outros que com ele se candidatarem ao processo de licitação para a execução do serviço. (Redação dada pelo Decreto nº 7.670, de 2012)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par5
"PAR","decreto_52795_1963.anexo1, Art. 10., § 6º",178,179,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] O Ministério das Comunicações poderá elaborar os estudos de viabilidade econômica de que trata o § 3o. (Redação dada pelo Decreto nº 7.670, de 2012)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par6
"PAR","decreto_52795_1963.anexo1, Art. 10., § 7º",180,181,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] São considerados tipos de serviço de radiodifusão os de onda média, curta, tropical, de freqüência modulada e de televisão. (Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art10_par7
"CPT","decreto_52795_1963.anexo1, Art. 11., caput",184,215,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] Os serviços de radiodifusão, a fim de permitir, no edital de licitação, a adoção de critérios de julgamento que melhor atendam ao interesse público, são enquadrados da seguinte forma: (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Radiodifusão Sonora: (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Onda Tropical .................................... Grupo A (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Onda Curta ........................................ Grupo A (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Onda Média: (Redação dada pelo Decreto nº 4.438, de 24.10.2002) 1 - Classe C ........................................ Grupo A (Redação dada pelo Decreto nº 4.438, de 24.10.2002) 2 - Classe B ........................................ Grupo B (Redação dada pelo Decreto nº 4.438, de 24.10.2002) 3 - Classe A ........................................ Grupo C (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Freqüência Modulada: (Redação dada pelo Decreto nº 4.438, de 24.10.2002) 1 - classes C e B (B1 e B2) .................. Grupo A (Redação dada pelo Decreto nº 4.438, de 24.10.2002) 2 - classe A (A1, A2, A3 e A4) .............. Grupo B (Redação dada pelo Decreto nº 4.438, de 24.10.2002) 3 - classe E (E1, E2 e E3) ..................... Grupo C (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Radiodifusão de Sons e Imagens: (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Classe C ............................................. Grupo A (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Classe A e B ....................................... Grupo B (Redação dada pelo Decreto nº 4.438, de 24.10.2002) Classe E ............................................. Grupo C (Incluído pelo Decreto nº 4.438, de 24.10.2002)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_cpt
"PAR","decreto_52795_1963.anexo1, Art. 11., § 1º",216,217,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] O enquadramento previsto neste artigo poderá ser alterado pelo Ministério das Comunicações. (Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par1
"PAR","decreto_52795_1963.anexo1, Art. 11., § 2º",218,219,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A entidade que, no interesse de aumentar a sua área de cobertura, pretenda alterar as características técnicas do serviço concedido, permitido ou autorizado, de modo que seja necessária a modificação de seu enquadramento, terá o seu pedido analisado pelo Ministério das Comunicações. (Redação dada pelo Decreto nº 10.775, de 2021) Vigência",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par2
"PAR","decreto_52795_1963.anexo1, Art. 11., § 3º",220,221,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] O estudo de viabilidade técnica, justificando a alteração do respectivo Plano Básico, será analisado pela Agência Nacional de Telecomunicações. (Redação dada pelo Decreto nº 4.438, de 24.10.2002)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par3
"PAR","decreto_52795_1963.anexo1, Art. 11., § 4º",222,223,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] As características técnicas de canal a ser incluído no Plano Básico não poderão ser superiores às dos canais existentes no referido Plano. (Incluído pelo Decreto nº 4.438, de 24.10.2002)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par4
"PAR","decreto_52795_1963.anexo1, Art. 11., § 5º",224,225,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] Emitido o ato de autorização com as novas características técnicas, a concessionária, permissionária ou autorizada deverá recolher o valor correspondente ao uso de radiofrequência, a ser definido pela Agência Nacional de Telecomunicações - Anatel, e o valor correspondente à outorga, que terá como base a diferença entre os preços mínimos estabelecidos pelo Ministério das Comunicações para cada grupo de enquadramento, e terá o prazo de cento e oitenta dias, contado da data de emissão do ato, para solicitar o licenciamento da estação, exceto quando se tratar dos Municípios, dos Estados e do Distrito Federal, que disporão do prazo de doze meses. (Redação dada pelo Decreto nº 10.405, de 2020) (Vigência)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par5
"PAR","decreto_52795_1963.anexo1, Art. 11., § 6º",226,227,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A concessionária, permissionária ou autorizada iniciará a execução do serviço com as novas características técnicas no prazo de cento e oitenta dias, contado da data de emissão da licença de funcionamento, a qual será disponibilizada após a comprovação do pagamento da taxa de fiscalização de instalação. (Redação dada pelo Decreto nº 10.405, de 2020) (Vigência)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par6
"PAR","decreto_52795_1963.anexo1, Art. 11., § 7º",228,229,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] (Revogado pelo Decreto nº 10.405, de 2020) (Vigência)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par7
"PAR","decreto_52795_1963.anexo1, Art. 11., § 8º",230,231,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] (Revogado pelo Decreto nº 10.405, de 2020) (Vigência)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11_par8
"CPT","decreto_52795_1963.anexo1, Art. 11-A., caput",234,235,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A estação transmissora de emissora de radiodifusão poderá ser instalada em Município limítrofe ao do objeto da outorga, na forma prevista em regulamento. (Incluído pelo Decreto nº 10.775, de 2021) Vigência",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11-1_cpt
"PAR","decreto_52795_1963.anexo1, Art. 11-A., § 1º",236,237,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A instalação de que trata o caput apenas ocorrerá mediante o cumprimento dos requisitos de cobertura do Município objeto da outorga estabelecidos nas normas técnicas dos serviços correspondentes e a apresentação de estudo que indique a necessidade técnica ou econômica da instalação no local proposto. (Incluído pelo Decreto nº 10.775, de 2021) Vigência",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11-1_par1
"PAR","decreto_52795_1963.anexo1, Art. 11-A., § 2º",238,239,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A análise do pedido de alteração de local da estação transmissora de emissora de radiodifusão em operação para outro Município deverá considerar o impacto à cobertura da área urbana do Município objeto de outorga. (Incluído pelo Decreto nº 10.775, de 2021) Vigência",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11-1_par2
"PAR","decreto_52795_1963.anexo1, Art. 11-A., § 3º",240,241,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] Quando a alteração do local de que trata o caput acarretar o aumento da cobertura na área urbana de outros Municípios, será devido pagamento pela entidade na forma prevista em ato do Ministro de Estado das Comunicações. (Incluído pelo Decreto nº 10.775, de 2021) Vigência",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art11-1_par3
"CPT","decreto_52795_1963.anexo1, Art. 12., caput",244,245,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] O Ministério das Comunicações, antes de iniciar o procedimento licitatório para outorga de concessão ou permissão para execução de serviços de radiodifusão, se entender necessário, determinará a publicação, no Diário Oficial da União, de consulta pública prévia acerca do serviço pretendido.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art12_cpt
"CPT","decreto_52795_1963.anexo1, Art. 13., caput",248,279,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] O edital será elaborado pelo Ministério das Comunicações, observados, dentre outros, os seguintes elementos e requisitos necessários à formulação das propostas para a execução do serviço:(Redação dada pelo Decreto nº 2.108, de 24.12.1996) objeto da licitação;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) valor mínimo da outorga de concessão ou permissão;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) condições de pagamento pela outorga;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) tipo e características técnicas do serviço;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) localidade de execução do serviço;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) horário de funcionamento;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) prazo da concessão ou permissão;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) referência à regulamentação pertinente;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) prazos para recebimento das propostas;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) sanções;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) relação de documentos exigidos para a aferição da qualificação econômico-financeira, da habilitação jurídica e da regularidade fiscal;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) quesitos e critérios para julgamento das propostas;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) prazos e condições para interposição de recursos;(Redação dada pelo Decreto nº 2.108, de 24.12.1996) menção expressa quando o serviço vier a ser executado em localidade situada na faixa de fronteira; e (Redação dada pelo Decreto nº 7.670, de 2012) minuta do contrato, contendo suas cláusulas essenciais. (Redação dada pelo Decreto nº 7.670, de 2012)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art13_cpt
"PAR","decreto_52795_1963.anexo1, Art. 13., § 1º",280,281,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] É dispensável a licitação para outorga para execução de serviço de radiodifusão com fins exclusivamente educativos.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art13_par1
"PAR","decreto_52795_1963.anexo1, Art. 13., § 2º",282,283,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A documentação referente aos interessados na execução do serviço mencionado no parágrafo anterior será, no que couber, a mesma prevista no art. 15 deste Decreto, acrescidas das exigências constantes de normas específicas.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art13_par2
"PAR","decreto_52795_1963.anexo1, Art. 13., § 3º",284,285,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS CONDIÇÕES INICIAIS | ] A documentação referente aos interessados na execução do serviço mencionado no parágrafo anterior será, no que couber, a mesma prevista para as entidades que acorram ao edital, acrescidas das exigências constantes de normas específicas. (Incluído pelo Decreto nº 1.720, de 28.11.1995)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art13_par3
"CPT","decreto_52795_1963.anexo1, Art. 14., caput",290,291,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS FORMALIDADES A SEREM PREENCHIDAS PELOS PRETENDENTES À EXECUÇÃO DOS SERVIÇOS DE RADIODIFUSÃO. | ] O procedimento licitatório terá início com a publicação de aviso no Diário Oficial da União, que deverá conter a indicação do local e as condições em que os interessados poderão obter o texto do edital, bem assim o local, a data e a hora para a apresentação das propostas para fins de habilitação e julgamento.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art14_cpt
"PAR","decreto_52795_1963.anexo1, Art. 14., § 1º",292,293,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS FORMALIDADES A SEREM PREENCHIDAS PELOS PRETENDENTES À EXECUÇÃO DOS SERVIÇOS DE RADIODIFUSÃO. | ] O aviso de edital deverá ser publicado com antecedência de sessenta dias da data marcada para a apresentação das propostas.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art14_par1
"PAR","decreto_52795_1963.anexo1, Art. 14., § 2º",294,295,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS FORMALIDADES A SEREM PREENCHIDAS PELOS PRETENDENTES À EXECUÇÃO DOS SERVIÇOS DE RADIODIFUSÃO. | ] Qualquer modificação no edital exige a mesma divulgação que foi dada ao texto original, reabrindo-se o prazo inicialmente estabelecido, exceto quando, inquestionavelmente, a alteração não afetar a formulação das propostas.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art14_par2
"PAR","decreto_52795_1963.anexo1, Art. 14., § 3º",296,297,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS FORMALIDADES A SEREM PREENCHIDAS PELOS PRETENDENTES À EXECUÇÃO DOS SERVIÇOS DE RADIODIFUSÃO. | ] A mesma entidade ou as pessoas que integram o seu quadro societário e diretivo não poderão ser contempladas com mais de uma outorga do mesmo tipo de serviço de radiodifusão na mesma localidade.(Redação dada pelo Decreto nº 2.108, de 24.12.1996)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art14_par3
"CPT","decreto_52795_1963.anexo1, Art. 15., caput",300,309,"[ DO PROCESSAMENTO PARA A OUTORGA DE CONCESSÕES E PERMISSÕES | DAS FORMALIDADES A SEREM PREENCHIDAS PELOS PRETENDENTES À EXECUÇÃO DOS SERVIÇOS DE RADIODIFUSÃO. | ] Para a habilitação, será exigida das pessoas jurídicas interessadas documentação relativa: (Redação dada pelo Decreto nº 9.138, de 2017) a sua habilitação jurídica e a de seus sócios e dirigentes; (Redação dada pelo Decreto nº 9.138, de 2017) a sua qualificação econômico-financeira; e (Redação dada pelo Decreto nº 9.138, de 2017) a sua regularidade fiscal e trabalhista. (Redação dada pelo Decreto nº 9.138, de 2017) (Revogado pelo Decreto nº 9.138, de 2017)",urn:lex:br:federal:decreto:1963-10-31;52795!anexo1!art15_cpt
