Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","res_anatel_765_2023.anexo1, Art. 8º, § 1º",122,123,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] A Prestadora deverá informar a todos os Consumidores, de modo ostensivo, claro e objetivo, as formas de atendimento disponíveis.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art8_par1
"PAR","res_anatel_765_2023.anexo1, Art. 8º, § 2º",124,125,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] Nos casos de serviços de telecomunicações oferecidos conjuntamente, o atendimento deverá ser feito por meio de um canal comum que possibilite o efetivo atendimento das demandas relativas a qualquer um dos serviços.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art8_par2
"PAR","res_anatel_765_2023.anexo1, Art. 8º, § 3º",126,127,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] A Prestadora garantirá que a sua comunicação com Consumidores com deficiência seja realizada por meio adequado, nos termos da regulamentação.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art8_par3
"CPT","res_anatel_765_2023.anexo1, Art. 9º, caput",130,137,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] Todo atendimento receberá um protocolo da Prestadora, que deverá: ser informado ao Consumidor no início do atendimento; permitir a rastreabilidade da demanda; e, ser enviado por meio eletrônico escolhido pelo Consumidor, em até 1 (um) dia do atendimento, contendo data e hora do registro, para todos os serviços cuja prestação está sujeita ao presente Regulamento.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art9_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 9º, Parágrafo único.",138,139,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] O Grupo de Implantação definirá o formato do protocolo e o atendimento quanto ao disposto no inciso II deste artigo.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art9_par1u
"CPT","res_anatel_765_2023.anexo1, Art. 10., caput",142,143,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] As solicitações e pedidos de informação apresentados pelo Consumidor deverão ser respondidos durante o atendimento e suas reclamações, resolvidas no prazo máximo de 7 (sete) dias corridos, contados a partir de seu recebimento.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art10_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 10., § 1º",144,145,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] As solicitações que não puderem ser atendidas de imediato deverão ser atendidas em, no máximo, 10 (dez) dias corridos, contados a partir de seu recebimento.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art10_par1
"PAR","res_anatel_765_2023.anexo1, Art. 10., § 2º",146,147,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] O Manual Operacional de que trata o art. 95 poderá prever prazo inferior para atendimento das demandas e das reclamações quando o Consumidor se qualificar como prestador de Serviços de Utilidade Pública, Pronto-Socorro ou Posto de Saúde.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art10_par2
"CPT","res_anatel_765_2023.anexo1, Art. 11., caput",150,151,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] O Consumidor tem direito de acesso, sem ônus, ao histórico de suas demandas.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art11_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 11., § 1º",152,159,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] O histórico das demandas deverá apresentar, no mínimo: o protocolo do atendimento; a data e hora de registro e de conclusão do atendimento; e, a classificação, a síntese da demanda e o encaminhamento dado pela Prestadora.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art11_par1
"PAR","res_anatel_765_2023.anexo1, Art. 11., § 2º",160,169,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] É dever da Prestadora: manter o histórico das demandas à disposição do Consumidor por um período mínimo de 3 (três) anos após sua conclusão; enviar o histórico das demandas, por meio eletrônico ou impresso, a critério do Consumidor, em até 5 (cinco) dias corridos, contados da solicitação; incluir no histórico das demandas aquelas cujo atendimento não tenha sido concluído quando da solicitação do histórico; e, ser capaz de localizar as demandas do Consumidor por meios alternativos ao protocolo de atendimento.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art11_par2
"CPT","res_anatel_765_2023.anexo1, Art. 12., caput",172,173,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] As Prestadoras deverão estabelecer, em Código de Práticas, os meios, condições, procedimentos e prazos para atendimento dos Consumidores, respeitado o disposto neste Regulamento.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art12_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 12., § 1º",174,175,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] Na elaboração e na revisão do Código de Práticas, deverão ser ouvidos, em caráter consultivo, o Conselho de Usuários da Prestadora e o Comitê de Defesa dos Usuários dos Serviços de Telecomunicações (CDUST).",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art12_par1
"PAR","res_anatel_765_2023.anexo1, Art. 12., § 2º",176,177,"[ DO ATENDIMENTO | DAS REGRAS DO ATENDIMENTO | ] O Código de Práticas deverá ser disponibilizado para consulta por qualquer interessado, em meio digital, e ser redigido em linguagem simples e acessível.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art12_par2
"CPT","res_anatel_765_2023.anexo1, Art. 13., caput",184,203,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] O Atendimento por Meio Digital garantirá ao Consumidor o acesso, no mínimo: aos documentos da(s) Oferta(s) à(s) qual(is) se encontra vinculado, com o devido destaque ao Prazo de Vigência e ao Prazo de Permanência, quando for o caso; à referência a novos serviços contratados; aos documentos de cobrança dos últimos 6 (seis) meses; ao relatório detalhado dos serviços prestados dos últimos 6 (seis) meses; à opção de solicitação de cópia da gravação de suas interações, quando for o caso; ao histórico de suas demandas registradas nos últimos 6 (seis) meses; a recurso que lhe possibilite o acompanhamento adequado do uso do serviço contratado, durante sua fruição, nas Ofertas em que houver franquia contratada, observado o disposto no art. 50; ao perfil de consumo dos últimos 6 (seis) meses, independentemente da existência de franquia contratada nos serviços; e, ao registro e ao tratamento de quaisquer demandas.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art13_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 13., § 1º",204,205,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] O acesso ao Atendimento por Meio Digital deverá ser assegurado ao Consumidor por, no mínimo, 6 (seis) meses após a rescisão contratual.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art13_par1
"PAR","res_anatel_765_2023.anexo1, Art. 13., § 2º",206,207,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] No Atendimento por Meio Digital, deverão estar disponíveis ao Consumidor as opções de salvar cópia das informações e documentos, e de remetê-los para o meio eletrônico de sua escolha.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art13_par2
"PAR","res_anatel_765_2023.anexo1, Art. 13., § 3º",208,209,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] A rescisão do contrato ou a contratação de Oferta pelo Atendimento por Meio Digital deverá ser processada de forma automatizada, sem intervenção de atendente.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art13_par3
"PAR","res_anatel_765_2023.anexo1, Art. 13., § 4º",210,211,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] O Atendimento por Meio Digital deverá garantir o tratamento de todas as demandas relacionadas à Oferta prevista no art. 24.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art13_par4
"PAR","res_anatel_765_2023.anexo1, Art. 13., § 5º",212,213,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] É vedada a cobrança ou desconto em franquia do volume de dados trafegados para acesso, por meio digital, aos canais de atendimento da Prestadora, bem como para acesso aos conteúdos neles divulgados, ainda que o conteúdo esteja hospedado em sítio eletrônico de terceiros.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art13_par5
"CPT","res_anatel_765_2023.anexo1, Art. 14., caput",216,217,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] É vedada a imposição de qualquer condicionamento ou restrição ao acesso do Consumidor ao Atendimento por Meio Digital, devendo ser respeitadas as condições de acessibilidade.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art14_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 14., Parágrafo único.",218,219,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento por Meio Digital | ] A exigência de prévia identificação do Consumidor para acesso ao Atendimento por Meio Digital não configura a restrição vedada pelo caput.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art14_par1u
"CPT","res_anatel_765_2023.anexo1, Art. 15., caput",224,233,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] O Atendimento Telefônico deverá: ser gratuito; receber chamadas originadas do Serviço Telefônico Fixo Comutado – STFC e do Serviço Móvel Pessoal – SMP; estar disponível ininterruptamente, durante 24 (vinte e quatro) horas por dia, 7 (sete) dias por semana; e, dispor de atendente humano durante 24 (vinte e quatro) horas para demandas urgentes e, para as demais, de 6 (seis) às 22 (vinte e duas) horas, ininterruptamente, 7 (sete) dias por semana.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art15_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 15., § 1º",234,235,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] A Anatel poderá motivadamente alterar a quantidade de horas em que o atendimento humano ficará disponível.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art15_par1
"PAR","res_anatel_765_2023.anexo1, Art. 15., § 2º",236,237,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] O Grupo de Implantação definirá no Manual Operacional os parâmetros a serem observados para definição de demandas urgentes constante do inciso IV.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art15_par2
"CPT","res_anatel_765_2023.anexo1, Art. 16., caput",240,241,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] No Atendimento Telefônico, a Prestadora deverá informar ao Consumidor que a chamada encaminhada ao atendente será gravada e que a gravação poderá ser por ele solicitada.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art16_cpt
"CPT","res_anatel_765_2023.anexo1, Art. 17., caput",244,245,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] A Prestadora deverá retornar imediatamente a ligação ao Consumidor nos casos de descontinuidade da chamada antes da conclusão do atendimento.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art17_cpt
"CPT","res_anatel_765_2023.anexo1, Art. 18., caput",248,255,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] No primeiro menu do Atendimento Telefônico deverão estar disponíveis, no mínimo, as opções de: rescisão do contrato de forma automatizada, sem intervenção de atendente; registro de reclamação; e, atendimento por humano.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art18_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 18., § 1º",256,257,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] A opção de acesso ao atendente deverá constar em todos os submenus do Atendimento Telefônico.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art18_par1
"PAR","res_anatel_765_2023.anexo1, Art. 18., § 2º",258,259,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] A solicitação de identificação do Consumidor, desde que não reiterada no caso de ausência de resposta, não configura restrição ou condicionamento ao atendimento humano.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art18_par2
"PAR","res_anatel_765_2023.anexo1, Art. 18., § 3º",260,265,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] O Grupo de Implantação definirá: o tempo máximo para contato com o atendente, quando essa for a opção selecionada, e para transferência ao setor competente para atendimento em definitivo da demanda; e, o conceito de primeiro menu do Atendimento Telefônico.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art18_par3
"CPT","res_anatel_765_2023.anexo1, Art. 19., caput",268,269,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Remoto | Do Atendimento Telefônico | ] Não se aplicam as regras de atendimento às chamadas telefônicas dirigidas ao Serviço de Informação de Código de Acesso de Consumidor do STFC.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art19_cpt
"CPT","res_anatel_765_2023.anexo1, Art. 20., caput",275,280,"[ DO ATENDIMENTO | DAS FORMAS DE ATENDIMENTO | Do Atendimento Presencial | ] A existência de estabelecimentos da Prestadora ou de terceiros que explorem exclusivamente a marca da Prestadora é facultativa, mas, uma vez existentes, devem oferecer Atendimento Presencial, e obedecer ao seguinte: no estabelecimento, o Consumidor deve ser atendido por pessoa devidamente qualificada para responder e dar tratamento a quaisquer demandas relacionadas a todos os serviços prestados pelo Grupo; e, o Atendimento Presencial deve observar as regras de acessibilidade dispostas em legislação específica.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art20_cpt
"CPT","res_anatel_765_2023.anexo1, Art. 21., caput",289,290,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] Toda Oferta de serviços de telecomunicações deverá ser registrada em sistema da Anatel antes de sua comercialização. V. Acórdão nº 389, de 24 de dezembro de 2024, de acordo com o qual o sentido e alcance do termo ""oferta"" no art. 21, caput, do novo RGC compreende apenas a oferta principal, com exclusão de produtos e serviços acessórios.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art21_cpt
"PAR","res_anatel_765_2023.anexo1, Art. 21., § 1º",291,292,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] O sistema para registro das Ofertas será definido pelo Grupo de Implantação.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art21_par1
"PAR","res_anatel_765_2023.anexo1, Art. 21., § 2º",293,294,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] As Ofertas deverão ter um código de identificação único a ser definido pelo Grupo de Implantação e implementado por cada Prestadora.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art21_par2
"PAR","res_anatel_765_2023.anexo1, Art. 21., § 3º",295,316,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] Quando do registro da Oferta no sistema previsto no caput, deverá ser informado o Prazo de Comercialização, bem como as seguintes condições de preço, acesso e fruição do(s) serviço(s): nome comercial da Oferta; Prazo de Vigência; preços e tarifas aplicáveis, critério de tarifação e forma de pagamento; critérios e data-base de reajuste, que não poderá ser inferior a 12 (doze) meses da , observado o disposto no art. 39; V. Acórdão nº 389, de 24 de dezembro de 2024, que deferiu, em parte, o pedido para anular parcialmente, com redução de texto, o art. 21, § 3º, inciso IV - dele retirando a expressão ""da data da contratação"". limites de franquia, se houver; velocidades de conexão, tanto de download quanto de upload; valores de aquisição, instalação e manutenção dos serviços e equipamentos; área de abrangência; valores pela utilização da Estação Móvel fora da Área de Mobilidade Nacional ou na condição de Usuário Visitante; e, período de incidência de Prazo de Permanência, se houver, e benefício a ser concedido ao Consumidor.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art21_par3
"PAR","res_anatel_765_2023.anexo1, Art. 21., § 4º",317,318,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] Faculta-se à Prestadora a extensão do Prazo de Comercialização da Oferta, mediante prévia comunicação à Anatel, nos mesmos termos do caput.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art21_par4
"CPT","res_anatel_765_2023.anexo1, Art. 22., caput",321,326,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] Todas as Ofertas de serviços de telecomunicações da Prestadora, incluindo as que não estão em vigência, deverão ser mantidas em um repositório permanente de Ofertas em sua página na internet, pelo período de 3 (três) anos após o fim de sua vigência, atendendo-se aos seguintes critérios: disponibilização de listagem integral, a partir de atalho em sua página inicial, na qual conste a identificação das Ofertas pelo nome comercial e por seu código de identificação único; e, disponibilização de Etiqueta Padrão, acompanhada da Oferta. V. Acórdão nº 389, de 24 de dezembro de 2024, que deferiu, em parte, o pedido para anular o art. 23.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art22_cpt
"CPT","res_anatel_765_2023.anexo1, Art. 24., caput",329,330,"[ DA OFERTA | DAS REGRAS APLICÁVEIS ÀS OFERTAS | Das Disposições Gerais | ] É facultada à Prestadora a comercialização de Ofertas que prevejam a contratação e o atendimento exclusivamente por meio digital.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2023-11-06;765!anexo1!art24_cpt
