Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","decreto_lei_2848_19401207, Art. 24., § 2º",194,195,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DO CRIME Relação de causalidade | ] Embora seja razoável exigir-se o sacrifício do direito ameaçado, a pena poderá ser reduzida de um a dois terços. (Artigo com redação dada pela Lei nº 7.209, de 11.7.1984)",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art24_par2
"CPT","decreto_lei_2848_19401207, Art. 25., caput",198,199,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DO CRIME Relação de causalidade | ] Entende-se em legítima defesa quem, usando moderadamente dos meios necessários, repele injusta agressão, atual ou iminente, a direito seu ou de outrem. (Artigo com redação dada pela Lei nº 7.209, de 11.7.1984) (Vide ADPF nº 779/2021)",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art25_cpt
"PAR","decreto_lei_2848_19401207, Art. 25., Parágrafo único.",200,201,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DO CRIME Relação de causalidade | ] Observados os requisitos previstos no caput deste artigo, considera-se também em legítima defesa o agente de segurança pública que repele agressão ou risco de agressão a vítima mantida refém durante a prática de crimes. (Parágrafo único acrescido pela Lei nº 13.964, de 24.12.2019, publicada na Edição Extra do DOU de 24.12.2019, em vigor 30 dias após a publicação) (Vide ADPF nº 779/2021)",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art25_par1u
"CPT","decreto_lei_2848_19401207, Art. 26., caput",206,207,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DA IMPUTABILIDADE PENAL Inimputáveis | ] É isento de pena o agente que, por doença mental ou desenvolvimento mental incompleto ou retardado, era, ao tempo da ação ou da omissão, inteiramente incapaz de entender o caráter ilícito do fato ou de determinar-se de acordo com esse entendimento.",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art26_cpt
"PAR","decreto_lei_2848_19401207, Art. 26., Parágrafo único.",208,209,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DA IMPUTABILIDADE PENAL Inimputáveis | ] A pena pode ser reduzida de um a dois terços, se o agente, em virtude de perturbação de saúde mental ou por desenvolvimento mental incompleto ou retardado não era inteiramente capaz de entender o caráter ilícito do fato ou de determinar-se de acordo com esse entendimento. (Artigo com redação dada pela Lei nº 7.209, de 11.7.1984)",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art26_par1u
"CPT","decreto_lei_2848_19401207, Art. 27., caput",212,213,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DA IMPUTABILIDADE PENAL Inimputáveis | ] Os menores de dezoito anos são penalmente inimputáveis, ficando sujeitos às normas estabelecidas na legislação especial. (Artigo com redação dada pela Lei nº 7.209, de 11.7.1984)",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art27_cpt
"CPT","decreto_lei_2848_19401207, Art. 28., caput",216,221,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DA IMPUTABILIDADE PENAL Inimputáveis | ] Não excluem a imputabilidade penal: a emoção ou a paixão; a embriaguez, voluntária ou culposa, pelo álcool ou substância de efeitos análogos.",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art28_cpt
"PAR","decreto_lei_2848_19401207, Art. 28., § 1º",222,223,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DA IMPUTABILIDADE PENAL Inimputáveis | ] É isento de pena o agente que, por embriaguez completa, proveniente de caso fortuito ou força maior, era, ao tempo da ação ou da omissão, inteiramente incapaz de entender o caráter ilícito do fato ou de determinar-se de acordo com esse entendimento.",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art28_par1
"PAR","decreto_lei_2848_19401207, Art. 28., § 2º",224,225,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DA IMPUTABILIDADE PENAL Inimputáveis | ] A pena pode ser reduzida de um a dois terços, se o agente, por embriaguez, proveniente de caso fortuito ou força maior, não possuía, ao tempo da ação ou da omissão, a plena capacidade de entender o caráter ilícito do fato ou de determinar-se de acordo com esse entendimento. (Artigo com redação dada pela Lei nº 7.209, de 11.7.1984)",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art28_par2
"CPT","decreto_lei_2848_19401207, Art. 29., caput",230,231,"[ Código Penal. | (Parte Geral com redação dada pela Lei nº 7.209, de 11.7.1984,publicada no DOU de 13.7.1984, em vigor 6 meses após a publicação) | DO CONCURSO DE PESSOAS | ] Quem, de qualquer modo, concorre para o crime incide nas penas a este cominadas, na medida de sua culpabilidade.",urn:lex:br:federal:decreto.lei:1940-12-07;2848!art29_cpt
