Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"ART","decreto_9432_2018, Art. 2º",7,22,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: I – diagnosticar as condições de oferta da educação básica; II – verificar a qualidade da educação básica; III – oferecer subsídios para o monitoramento e o aprimoramento das políticas educacionais; IV – aferir as competências e as habilidades dos estudantes; V – fomentar a inclusão educacional de jovens e adultos; e VI – promover a progressão do sistema de ensino.",urn:lex:br:federal:decreto:2018-06-29;9432!art2
"ART","decreto_9432_2018, Art. 3º",23,32,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 3º São princípios da Política Nacional de Avaliação e Exames da Educação Básica: I – igualdade de condições para o acesso e a permanência do estudante na escola; II – garantia do padrão de qualidade; e III – garantia do direito à educação e à aprendizagem ao longo da vida.",urn:lex:br:federal:decreto:2018-06-29;9432!art3
"ART","decreto_9432_2018, Art. 4º",33,42,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 4º Integram a Política Nacional de Avaliação e Exames da Educação Básica: I – o Sistema de Avaliação da Educação Básica - Saeb; II – o Exame Nacional para Certificação de Competências de Jovens e Adultos - Encceja; e III – o Exame Nacional do Ensino Médio - Enem.",urn:lex:br:federal:decreto:2018-06-29;9432!art4
"ART","decreto_9432_2018, Art. 5º",43,54,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 5º O Saeb é um conjunto de instrumentos que permite a produção e a disseminação de evidências, estatísticas, avaliações e estudos a respeito da qualidade das etapas que compõem a educação básica, que são: I – a Educação Infantil; II – o Ensino Fundamental; e III – o Ensino Médio. Parágrafo único. O Saeb será realizado pela União, em regime de colaboração com os Estados, o Distrito Federal e os Municípios, e contará com a coleta de dados junto aos sistemas de ensino e às escolas públicas e privadas brasileiras.",urn:lex:br:federal:decreto:2018-06-29;9432!art5
"ART","decreto_9432_2018, Art. 6º",55,66,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 6º O Encceja tem como objetivo aferir as competências e as habilidades de: I – jovens e adultos que não concluíram o ensino fundamental ou o ensino médio na idade própria; II – pessoas privadas de liberdade; ou III – pessoas que residem no exterior. Parágrafo único. O Encceja poderá ser utilizado para fins de certificação de níveis de ensino.",urn:lex:br:federal:decreto:2018-06-29;9432!art6
"ART","decreto_9432_2018, Art. 7º",67,72,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 7º O Enem integra o Saeb e tem por objetivo aferir o domínio das competências e das habilidades esperadas ao final da educação básica, em conformidade com a Base Nacional Comum Curricular e com as diretrizes curriculares nacionais da educação básica. (Redação dada pelo Decreto nº 12.915, de 2026) Parágrafo único. O Enem poderá ser utilizado como mecanismo de acesso à educação superior e aos programas governamentais de financiamento ou apoio ao estudante do ensino superior.",urn:lex:br:federal:decreto:2018-06-29;9432!art7
"ART","decreto_9432_2018, Art. 7º-A.",73,88,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) I – avaliação da qualidade do ensino médio no âmbito da educação básica; (Incluído pelo Decreto nº 12.915, de 2026) II – certificação de conclusão do ensino médio ou declaração parcial de proficiência; (Incluído pelo Decreto nº 12.915, de 2026) III – acesso à educação superior; (Incluído pelo Decreto nº 12.915, de 2026) IV – acesso aos programas governamentais de financiamento ou de apoio ao estudante da educação superior; (Incluído pelo Decreto nº 12.915, de 2026) V – desenvolvimento de estudos, diagnósticos e indicadores sobre a educação brasileira; e (Incluído pelo Decreto nº 12.915, de 2026) VI – produção de indicadores educacionais relacionados ao ensino médio e ao monitoramento das metas do Plano Nacional de Educação – PNE. (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1
"ART","decreto_9432_2018, Art. 8º",89,100,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 8º Cabe ao Ministério da Educação, por meio do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - Inep: I – implementar os procedimentos estabelecidos neste Decreto; II – definir a concepção pedagógica das avaliações e dos exames; III – definir a metodologia de aplicação e aferição dos resultados das avaliações e dos exames; e IV – editar as normas complementares necessárias ao cumprimento do disposto neste Decreto.",urn:lex:br:federal:decreto:2018-06-29;9432!art8
"ART","decreto_9432_2018, Art. 9º",101,104,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 9º As despesas decorrentes das disposições deste Decreto correrão à conta das dotações orçamentárias do Inep e observarão os limites estabelecidos na legislação orçamentária.",urn:lex:br:federal:decreto:2018-06-29;9432!art9
"ART","decreto_9432_2018, Art. 10.",105,108,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | ] Art. 10. Este Decreto entra em vigor na data de sua publicação.",urn:lex:br:federal:decreto:2018-06-29;9432!art10
"INC","decreto_9432_2018, Art. 2º, caput, Inciso I",9,10,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: ] I – diagnosticar as condições de oferta da educação básica;",urn:lex:br:federal:decreto:2018-06-29;9432!art2_cpt_inc1
"INC","decreto_9432_2018, Art. 2º, caput, Inciso II",11,12,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: ] II – verificar a qualidade da educação básica;",urn:lex:br:federal:decreto:2018-06-29;9432!art2_cpt_inc2
"INC","decreto_9432_2018, Art. 2º, caput, Inciso III",13,14,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: ] III – oferecer subsídios para o monitoramento e o aprimoramento das políticas educacionais;",urn:lex:br:federal:decreto:2018-06-29;9432!art2_cpt_inc3
"INC","decreto_9432_2018, Art. 2º, caput, Inciso IV",15,16,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: ] IV – aferir as competências e as habilidades dos estudantes;",urn:lex:br:federal:decreto:2018-06-29;9432!art2_cpt_inc4
"INC","decreto_9432_2018, Art. 2º, caput, Inciso V",17,18,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: ] V – fomentar a inclusão educacional de jovens e adultos; e",urn:lex:br:federal:decreto:2018-06-29;9432!art2_cpt_inc5
"INC","decreto_9432_2018, Art. 2º, caput, Inciso VI",19,20,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 2º São objetivos da Política Nacional de Avaliação e Exames da Educação Básica: ] VI – promover a progressão do sistema de ensino.",urn:lex:br:federal:decreto:2018-06-29;9432!art2_cpt_inc6
"INC","decreto_9432_2018, Art. 3º, caput, Inciso I",25,26,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 3º São princípios da Política Nacional de Avaliação e Exames da Educação Básica: ] I – igualdade de condições para o acesso e a permanência do estudante na escola;",urn:lex:br:federal:decreto:2018-06-29;9432!art3_cpt_inc1
"INC","decreto_9432_2018, Art. 3º, caput, Inciso II",27,28,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 3º São princípios da Política Nacional de Avaliação e Exames da Educação Básica: ] II – garantia do padrão de qualidade; e",urn:lex:br:federal:decreto:2018-06-29;9432!art3_cpt_inc2
"INC","decreto_9432_2018, Art. 3º, caput, Inciso III",29,30,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 3º São princípios da Política Nacional de Avaliação e Exames da Educação Básica: ] III – garantia do direito à educação e à aprendizagem ao longo da vida.",urn:lex:br:federal:decreto:2018-06-29;9432!art3_cpt_inc3
"INC","decreto_9432_2018, Art. 4º, caput, Inciso I",35,36,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 4º Integram a Política Nacional de Avaliação e Exames da Educação Básica: ] I – o Sistema de Avaliação da Educação Básica - Saeb;",urn:lex:br:federal:decreto:2018-06-29;9432!art4_cpt_inc1
"INC","decreto_9432_2018, Art. 4º, caput, Inciso II",37,38,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 4º Integram a Política Nacional de Avaliação e Exames da Educação Básica: ] II – o Exame Nacional para Certificação de Competências de Jovens e Adultos - Encceja; e",urn:lex:br:federal:decreto:2018-06-29;9432!art4_cpt_inc2
"INC","decreto_9432_2018, Art. 4º, caput, Inciso III",39,40,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 4º Integram a Política Nacional de Avaliação e Exames da Educação Básica: ] III – o Exame Nacional do Ensino Médio - Enem.",urn:lex:br:federal:decreto:2018-06-29;9432!art4_cpt_inc3
"INC","decreto_9432_2018, Art. 5º, caput, Inciso I",45,46,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 5º O Saeb é um conjunto de instrumentos que permite a produção e a disseminação de evidências, estatísticas, avaliações e estudos a respeito da qualidade das etapas que compõem a educação básica, que são: ] I – a Educação Infantil;",urn:lex:br:federal:decreto:2018-06-29;9432!art5_cpt_inc1
"INC","decreto_9432_2018, Art. 5º, caput, Inciso II",47,48,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 5º O Saeb é um conjunto de instrumentos que permite a produção e a disseminação de evidências, estatísticas, avaliações e estudos a respeito da qualidade das etapas que compõem a educação básica, que são: ] II – o Ensino Fundamental; e",urn:lex:br:federal:decreto:2018-06-29;9432!art5_cpt_inc2
"INC","decreto_9432_2018, Art. 5º, caput, Inciso III",49,50,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 5º O Saeb é um conjunto de instrumentos que permite a produção e a disseminação de evidências, estatísticas, avaliações e estudos a respeito da qualidade das etapas que compõem a educação básica, que são: ] III – o Ensino Médio.",urn:lex:br:federal:decreto:2018-06-29;9432!art5_cpt_inc3
"INC","decreto_9432_2018, Art. 6º, caput, Inciso I",57,58,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 6º O Encceja tem como objetivo aferir as competências e as habilidades de: ] I – jovens e adultos que não concluíram o ensino fundamental ou o ensino médio na idade própria;",urn:lex:br:federal:decreto:2018-06-29;9432!art6_cpt_inc1
"INC","decreto_9432_2018, Art. 6º, caput, Inciso II",59,60,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 6º O Encceja tem como objetivo aferir as competências e as habilidades de: ] II – pessoas privadas de liberdade; ou",urn:lex:br:federal:decreto:2018-06-29;9432!art6_cpt_inc2
"INC","decreto_9432_2018, Art. 6º, caput, Inciso III",61,62,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 6º O Encceja tem como objetivo aferir as competências e as habilidades de: ] III – pessoas que residem no exterior.",urn:lex:br:federal:decreto:2018-06-29;9432!art6_cpt_inc3
"INC","decreto_9432_2018, Art. 7º-A., caput, Inciso I",75,76,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) ] I – avaliação da qualidade do ensino médio no âmbito da educação básica; (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1_cpt_inc1
"INC","decreto_9432_2018, Art. 7º-A., caput, Inciso II",77,78,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) ] II – certificação de conclusão do ensino médio ou declaração parcial de proficiência; (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1_cpt_inc2
"INC","decreto_9432_2018, Art. 7º-A., caput, Inciso III",79,80,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) ] III – acesso à educação superior; (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1_cpt_inc3
"INC","decreto_9432_2018, Art. 7º-A., caput, Inciso IV",81,82,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) ] IV – acesso aos programas governamentais de financiamento ou de apoio ao estudante da educação superior; (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1_cpt_inc4
"INC","decreto_9432_2018, Art. 7º-A., caput, Inciso V",83,84,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) ] V – desenvolvimento de estudos, diagnósticos e indicadores sobre a educação brasileira; e (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1_cpt_inc5
"INC","decreto_9432_2018, Art. 7º-A., caput, Inciso VI",85,86,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 7º-A. Os resultados do Enem poderão ser utilizados para as seguintes finalidades: (Incluído pelo Decreto nº 12.915, de 2026) ] VI – produção de indicadores educacionais relacionados ao ensino médio e ao monitoramento das metas do Plano Nacional de Educação – PNE. (Incluído pelo Decreto nº 12.915, de 2026)",urn:lex:br:federal:decreto:2018-06-29;9432!art7-1_cpt_inc6
"INC","decreto_9432_2018, Art. 8º, caput, Inciso I",91,92,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 8º Cabe ao Ministério da Educação, por meio do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - Inep: ] I – implementar os procedimentos estabelecidos neste Decreto;",urn:lex:br:federal:decreto:2018-06-29;9432!art8_cpt_inc1
"INC","decreto_9432_2018, Art. 8º, caput, Inciso II",93,94,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 8º Cabe ao Ministério da Educação, por meio do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - Inep: ] II – definir a concepção pedagógica das avaliações e dos exames;",urn:lex:br:federal:decreto:2018-06-29;9432!art8_cpt_inc2
"INC","decreto_9432_2018, Art. 8º, caput, Inciso III",95,96,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 8º Cabe ao Ministério da Educação, por meio do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - Inep: ] III – definir a metodologia de aplicação e aferição dos resultados das avaliações e dos exames; e",urn:lex:br:federal:decreto:2018-06-29;9432!art8_cpt_inc3
"INC","decreto_9432_2018, Art. 8º, caput, Inciso IV",97,98,"[ Regulamenta a Política Nacional de Avaliação e Exames da Educação Básica. | Art. 8º Cabe ao Ministério da Educação, por meio do Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira - Inep: ] IV – editar as normas complementares necessárias ao cumprimento do disposto neste Decreto.",urn:lex:br:federal:decreto:2018-06-29;9432!art8_cpt_inc4
