Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_9612_19980219, Art. 9º, § 6º",132,133,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Havendo igual representatividade entre as entidades, proceder-se-á à escolha por sorteio.",urn:lex:br:federal:lei:1998-02-19;9612!art9_par6
"CPT","lei_9612_19980219, Art. 10., caput",136,137,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] A cada entidade será outorgada apenas uma autorização para exploração do Serviço de Radiodifusão Comunitária.",urn:lex:br:federal:lei:1998-02-19;9612!art10_cpt
"PAR","lei_9612_19980219, Art. 10., Parágrafo único.",138,139,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] É vedada a outorga de autorização para entidades prestadoras de qualquer outra modalidade de Serviço de Radiodifusão ou de serviços de distribuição de sinais de televisão mediante assinatura, bem como à entidade que tenha como integrante de seus quadros de sócios e de administradores pessoas que, nestas condições, participem de outra entidade detentora de outorga para exploração de qualquer dos serviços mencionados.",urn:lex:br:federal:lei:1998-02-19;9612!art10_par1u
"CPT","lei_9612_19980219, Art. 11., caput",142,143,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] A entidade detentora de autorização para execução do Serviço de Radiodifusão Comunitária não poderá estabelecer ou manter vínculos que a subordinem ou a sujeitem à gerência, à administração, ao domínio, ao comando ou à orientação de qualquer outra entidade, mediante compromissos ou relações financeiras, religiosas, familiares, político-partidárias ou comerciais.",urn:lex:br:federal:lei:1998-02-19;9612!art11_cpt
"CPT","lei_9612_19980219, Art. 12., caput",146,147,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] É vedada a transferência, a qualquer título, das autorizações para exploração do Serviço de Radiodifusão Comunitária.",urn:lex:br:federal:lei:1998-02-19;9612!art12_cpt
"CPT","lei_9612_19980219, Art. 13., caput",150,151,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] A entidade detentora de outorga de autorização de radiodifusão comunitária pode realizar alterações em seus atos constitutivos e modificar a composição de sua diretoria, sem prévia anuência do Poder Concedente, desde que mantidos os termos e as condições inicialmente exigidos para a outorga da autorização, devendo apresentar, para fins de registro e controle, quando solicitado, os atos que caracterizam as alterações mencionadas, devidamente registrados ou averbados na repartição competente, que deverá disponibilizar ativamente as informações sobre composição ao público de forma atualizada. (Artigo com redação dada pela Lei nº 15.182, de 30.7.2025)",urn:lex:br:federal:lei:1998-02-19;9612!art13_cpt
"CPT","lei_9612_19980219, Art. 14., caput",154,155,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Os equipamentos de transmissão utilizados no Serviço de Radiodifusão Comunitária serão pré-sintonizados na freqüência de operação designada para o serviço e devem ser homologados ou certificados pelo Poder Concedente.",urn:lex:br:federal:lei:1998-02-19;9612!art14_cpt
"CPT","lei_9612_19980219, Art. 15., caput",158,159,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] As emissoras do Serviço de Radiodifusão Comunitária assegurarão, em sua programação, espaço para divulgação de planos e realizações de entidades ligadas, por suas finalidades, ao desenvolvimento da comunidade.",urn:lex:br:federal:lei:1998-02-19;9612!art15_cpt
"CPT","lei_9612_19980219, Art. 16., caput",162,163,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] É vedada a formação de redes na exploração do Serviço de Radiodifusão Comunitária, excetuadas as situações de guerra, calamidade pública e epidemias, bem como as transmissões obrigatórias dos Poderes Executivo, Judiciário e Legislativo definidas em leis.",urn:lex:br:federal:lei:1998-02-19;9612!art16_cpt
"CPT","lei_9612_19980219, Art. 17., caput",166,167,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] As emissoras do Serviço de Radiodifusão Comunitária cumprirão tempo mínimo de operação diária a ser fixado na regulamentação desta Lei.",urn:lex:br:federal:lei:1998-02-19;9612!art17_cpt
"CPT","lei_9612_19980219, Art. 18., caput",170,171,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] As prestadoras do Serviço de Radiodifusão Comunitária poderão admitir patrocínio, sob a forma de apoio cultural, para os programas a serem transmitidos, desde que restritos aos estabelecimentos situados na área da comunidade atendida.",urn:lex:br:federal:lei:1998-02-19;9612!art18_cpt
"CPT","lei_9612_19980219, Art. 19., caput",174,175,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] É vedada a cessão ou arrendamento da emissora do Serviço de Radiodifusão Comunitária ou de horários de sua programação.",urn:lex:br:federal:lei:1998-02-19;9612!art19_cpt
"CPT","lei_9612_19980219, Art. 20., caput",178,179,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Compete ao Poder Concedente estimular o desenvolvimento de Serviço de Radiodifusão Comunitária em todo o território nacional, podendo, para tanto, elaborar Manual de Legislação, Conhecimentos e Ética para uso das rádios comunitárias e organizar cursos de treinamento, destinados aos interessados na operação de emissoras comunitárias, visando o seu aprimoramento e a melhoria na execução do serviço.",urn:lex:br:federal:lei:1998-02-19;9612!art20_cpt
"CPT","lei_9612_19980219, Art. 21., caput",182,191,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Constituem infrações na operação das emissoras do Serviço de Radiodifusão Comunitária: usar equipamentos fora das especificações autorizadas pelo Poder Concedente; transferir a terceiros os direitos ou procedimentos de execução do Serviço; permanecer fora de operação por mais de trinta dias sem motivo justificável; infringir qualquer dispositivo desta Lei ou da correspondente regulamentação;",urn:lex:br:federal:lei:1998-02-19;9612!art21_cpt
"PAR","lei_9612_19980219, Art. 21., Parágrafo único.",192,199,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] As penalidades aplicáveis em decorrência das infrações cometidas são: advertência; multa; e na reincidência, revogação da autorização.",urn:lex:br:federal:lei:1998-02-19;9612!art21_par1u
"CPT","lei_9612_19980219, Art. 22., caput",202,203,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] As emissoras do Serviço de Radiodifusão Comunitária operarão sem direito a proteção contra eventuais interferências causadas por emissoras de quaisquer Serviços de Telecomunicações e Radiodifusão regularmente instaladas, condições estas que constarão do seu certificado de licença de funcionamento.",urn:lex:br:federal:lei:1998-02-19;9612!art22_cpt
"CPT","lei_9612_19980219, Art. 23., caput",206,207,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Estando em funcionamento a emissora do Serviço de Radiodifusão Comunitária, em conformidade com as prescrições desta Lei, e constatando-se interferências indesejáveis nos demais Serviços regulares de Telecomunicações e Radiodifusão, o Poder Concedente determinará a correção da operação e, se a interferência não for eliminada, no prazo estipulado, determinará a interrupção do serviço.",urn:lex:br:federal:lei:1998-02-19;9612!art23_cpt
"CPT","lei_9612_19980219, Art. 24., caput",210,211,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] A outorga de autorização para execução do Serviço de Radiodifusão Comunitária fica sujeita a pagamento de taxa simbólica, para efeito de cadastramento, cujo valor e condições serão estabelecidos pelo Poder Concedente.",urn:lex:br:federal:lei:1998-02-19;9612!art24_cpt
"CPT","lei_9612_19980219, Art. 25., caput",214,215,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] O Poder Concedente baixará os atos complementares necessários à regulamentação do Serviço de Radiodifusão Comunitária, no prazo de cento e vinte dias, contados da publicação desta Lei.",urn:lex:br:federal:lei:1998-02-19;9612!art25_cpt
"CPT","lei_9612_19980219, Art. 26., caput",218,219,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:1998-02-19;9612!art26_cpt
"CPT","lei_9612_19980219, Art. 27., caput",222,223,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Revogam-se as disposições em contrário.",urn:lex:br:federal:lei:1998-02-19;9612!art27_cpt
"ART","lei_9612_19980219, Art. 1º",1,8,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Art. 1º Denomina-se Serviço de Radiodifusão Comunitária a radiodifusão sonora, em freqüência modulada, operada em baixa potência e cobertura restrita, outorgada a fundações e associações comunitárias, sem fins lucrativos, com sede na localidade de prestação do serviço. § 1º Entende-se por baixa potência o serviço de radiodifusão prestado a comunidade, com potência limitada a um máximo de 25 watts ERP e altura do sistema irradiante não superior a trinta metros. § 2º Entende-se por cobertura restrita aquela destinada ao atendimento de determinada comunidade de um bairro e/ou vila.",urn:lex:br:federal:lei:1998-02-19;9612!art1
"ART","lei_9612_19980219, Art. 2º",9,14,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Art. 2º O Serviço de Radiodifusão Comunitária obedecerá ao disposto no art. 223 da Constituição, aos preceitos desta Lei e, no que couber, aos mandamentos da Lei nº 4.117, de 27 de agosto de 1962, e demais disposições legais. Parágrafo único. Autorizada a execução do serviço e, transcorrido o prazo previsto no art. 64, §§ 2º e 4º da Constituição, sem apreciação do Congresso Nacional, o Poder Concedente expedirá autorização de operação, em caráter provisório, que perdurará até a apreciação do ato de outorga pelo Congresso Nacional. (Artigo com redação dada pela Medida Provisória nº 2216-37, de 31.8.2001)",urn:lex:br:federal:lei:1998-02-19;9612!art2
"ART","lei_9612_19980219, Art. 3º",15,28,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Art. 3º O Serviço de Radiodifusão Comunitária tem por finalidade o atendimento à comunidade beneficiada, com vistas a: I – dar oportunidade à difusão de idéias, elementos de cultura, tradições e hábitos sociais da comunidade; II – oferecer mecanismos à formação e integração da comunidade, estimulando o lazer, a cultura e o convívio social; III – prestar serviços de utilidade pública, integrando-se aos serviços de defesa civil, sempre que necessário; IV – contribuir para o aperfeiçoamento profissional nas áreas de atuação dos jornalistas e radialistas, de conformidade com a legislação profissional vigente; V – permitir a capacitação dos cidadãos no exercício do direito de expressão da forma mais acessível possível.",urn:lex:br:federal:lei:1998-02-19;9612!art3
"ART","lei_9612_19980219, Art. 4º",29,46,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Art. 4º As emissoras do Serviço de Radiodifusão Comunitária atenderão, em sua programação, aos seguintes princípios: I – preferência a finalidades educativas, artísticas, culturais e informativas em benefício do desenvolvimento geral da comunidade; II – promoção das atividades artísticas e jornalísticas na comunidade e da integração dos membros da comunidade atendida; III – respeito aos valores éticos e sociais da pessoa e da família, favorecendo a integração dos membros da comunidade atendida; IV – não discriminação de raça, religião, sexo, preferências sexuais, convicções político-ideológico-partidárias e condição social nas relações comunitárias. § 1º (Parágrafo declarado inconstitucional, em controle concentrado, pelo Supremo Tribunal Federal, pela ADI nº 2.566, publicada no DOU de 22.5.2018) § 2º As programações opinativa e informativa observarão os princípios da pluralidade de opinião e de versão simultâneas em matérias polêmicas, divulgando, sempre, as diferentes interpretações relativas aos fatos noticiados. § 3º Qualquer cidadão da comunidade beneficiada terá direito a emitir opiniões sobre quaisquer assuntos abordados na programação da emissora, bem como manifestar idéias, propostas, sugestões, reclamações ou reivindicações, devendo observar apenas o momento adequado da programação para fazê-lo, mediante pedido encaminhado à Direção responsável pela Rádio Comunitária.",urn:lex:br:federal:lei:1998-02-19;9612!art4
"ART","lei_9612_19980219, Art. 5º",47,52,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Art. 5º O Poder Concedente designará, em nível nacional, para utilização do Serviço de Radiodifusão Comunitária, um único e específico canal na faixa de freqüência do serviço de radiodifusão sonora em freqüência modulada. Parágrafo único. Em caso de manifesta impossibilidade técnica quanto ao uso desse canal em determinada região, será indicado, em substituição, canal alternativo, para utilização exclusiva nessa região.",urn:lex:br:federal:lei:1998-02-19;9612!art5
"ART","lei_9612_19980219, Art. 6º",53,58,"[ Institui o Serviço de Radiodifusão Comunitária e dá outras providências. | ] Art. 6º Compete ao Poder Concedente outorgar à entidade interessada autorização para exploração do Serviço de Radiodifusão Comunitária, observados os procedimentos estabelecidos nesta Lei e normas reguladoras das condições de exploração do Serviço. Parágrafo único. A outorga terá validade de dez anos, permitida a renovação por igual período, se cumpridas as exigências desta Lei e demais disposições legais vigentes. (Parágrafo único com redação dada pela Lei nº 10.597, de 11.12.2002)",urn:lex:br:federal:lei:1998-02-19;9612!art6
