Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","lei_9609_19980219, Art. 3º, § 2º",35,36,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] As informações referidas no inciso III do parágrafo anterior são de caráter sigiloso, não podendo ser reveladas, salvo por ordem judicial ou a requerimento do próprio titular.",urn:lex:br:federal:lei:1998-02-19;9609!art3_par2
"CPT","lei_9609_19980219, Art. 4º, caput",39,40,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Salvo estipulação em contrário, pertencerão exclusivamente ao empregador, contratante de serviços ou órgão público, os direitos relativos ao programa de computador, desenvolvido e elaborado durante a vigência de contrato ou de vínculo estatutário, expressamente destinado à pesquisa e desenvolvimento, ou em que a atividade do empregado, contratado de serviço ou servidor seja prevista, ou ainda, que decorra da própria natureza dos encargos concernentes a esses vínculos.",urn:lex:br:federal:lei:1998-02-19;9609!art4_cpt
"PAR","lei_9609_19980219, Art. 4º, § 1º",41,42,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Ressalvado ajuste em contrário, a compensação do trabalho ou serviço prestado limitar-se-á à remuneração ou ao salário convencionado.",urn:lex:br:federal:lei:1998-02-19;9609!art4_par1
"PAR","lei_9609_19980219, Art. 4º, § 2º",43,44,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Pertencerão, com exclusividade, ao empregado, contratado de serviço ou servidor os direitos concernentes a programa de computador gerado sem relação com o contrato de trabalho, prestação de serviços ou vínculo estatutário, e sem a utilização de recursos, informações tecnológicas, segredos industriais e de negócios, materiais, instalações ou equipamentos do empregador, da empresa ou entidade com a qual o empregador mantenha contrato de prestação de serviços ou assemelhados, do contratante de serviços ou órgão público.",urn:lex:br:federal:lei:1998-02-19;9609!art4_par2
"PAR","lei_9609_19980219, Art. 4º, § 3º",45,46,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] O tratamento previsto neste artigo será aplicado nos casos em que o programa de computador for desenvolvido por bolsistas, estagiários e assemelhados.",urn:lex:br:federal:lei:1998-02-19;9609!art4_par3
"CPT","lei_9609_19980219, Art. 5º, caput",49,50,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Os direitos sobre as derivações autorizadas pelo titular dos direitos de programa de computador, inclusive sua exploração econômica, pertencerão à pessoa autorizada que as fizer, salvo estipulação contratual em contrário.",urn:lex:br:federal:lei:1998-02-19;9609!art5_cpt
"CPT","lei_9609_19980219, Art. 6º, caput",53,62,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Não constituem ofensa aos direitos do titular de programa de computador: a reprodução, em um só exemplar, de cópia legitimamente adquirida, desde que se destine à cópia de salvaguarda ou armazenamento eletrônico, hipótese em que o exemplar original servirá de salvaguarda; a citação parcial do programa, para fins didáticos, desde que identificados o programa e o titular dos direitos respectivos; a ocorrência de semelhança de programa a outro, preexistente, quando se der por força das características funcionais de sua aplicação, da observância de preceitos normativos e técnicos, ou de limitação de forma alternativa para a sua expressão; a integração de um programa, matendo-se suas características essenciais, a um sistema aplicativo ou operacional, tecnicamente indispensável às necessidades do usuário, desde que para o uso exclusivo de quem a promoveu.",urn:lex:br:federal:lei:1998-02-19;9609!art6_cpt
"CPT","lei_9609_19980219, Art. 7º, caput",67,68,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS GARANTIAS AOS USUÁRIOS DE PROGRAMA DE COMPUTADOR | ] O contrato de licença de uso de programa de computador, o documento fiscal correspondente, os suportes físicos do programa ou as respectivas embalagens deverão consignar, de forma facilmente legível pelo usuário, o prazo de validade técnica da versão comercializada.",urn:lex:br:federal:lei:1998-02-19;9609!art7_cpt
"CPT","lei_9609_19980219, Art. 8º, caput",71,72,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS GARANTIAS AOS USUÁRIOS DE PROGRAMA DE COMPUTADOR | ] Aquele que comercializar programa de computador, quer seja titular dos direitos do programa, quer seja titular dos direitos de comercialização, fica obrigado, no território nacional, durante o prazo de validade técnica da respectiva versão, a assegurar aos respectivos usuários a prestação de serviços técnicos complementares relativos ao adequado funcionamento do programa, consideradas as suas especificações.",urn:lex:br:federal:lei:1998-02-19;9609!art8_cpt
"PAR","lei_9609_19980219, Art. 8º, Parágrafo único.",73,74,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS GARANTIAS AOS USUÁRIOS DE PROGRAMA DE COMPUTADOR | ] A obrigação persistirá no caso de retirada de circulação comercial do programa de computador durante o prazo de validade, salvo justa indenização de eventuais prejuízos causados a terceiros.",urn:lex:br:federal:lei:1998-02-19;9609!art8_par1u
"CPT","lei_9609_19980219, Art. 9º, caput",79,80,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] O uso de programa de computador no País será objeto de contrato de licença.",urn:lex:br:federal:lei:1998-02-19;9609!art9_cpt
"PAR","lei_9609_19980219, Art. 9º, Parágrafo único.",81,82,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] Na hipótese de eventual inexistência do contrato referido no caput deste artigo, o documento fiscal relativo à aquisição ou licenciamento de cópia servirá para comprovação da regularidade do seu uso.",urn:lex:br:federal:lei:1998-02-19;9609!art9_par1u
"CPT","lei_9609_19980219, Art. 10., caput",85,86,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] Os atos e contratos de licença de direitos de comercialização referentes a programas de computador de origem externa deverão fixar, quanto aos tributos e encargos exigíveis, a responsabilidade pelos respectivos pagamentos e estabelecerão a remuneração do titular dos direitos de programa de computador residente ou domiciliado no exterior.",urn:lex:br:federal:lei:1998-02-19;9609!art10_cpt
"PAR","lei_9609_19980219, Art. 10., § 1º",87,92,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] Serão nulas as cláusulas que: limitem a produção, a distribuição ou a comercialização, em violação às disposições normativas em vigor; eximam qualquer dos contratantes das responsabilidades por eventuais ações de terceiros, decorrentes de vícios, defeitos ou violação de direitos de autor.",urn:lex:br:federal:lei:1998-02-19;9609!art10_par1
"PAR","lei_9609_19980219, Art. 10., § 2º",93,94,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] O remetente do correspondente valor em moeda estrangeira, em pagamento da remuneração de que se trata, conservará em seu poder, pelo prazo de cinco anos, todos os documentos necessários à comprovação da licitude das remessas e da sua conformidade ao caput deste artigo.",urn:lex:br:federal:lei:1998-02-19;9609!art10_par2
"CPT","lei_9609_19980219, Art. 11., caput",97,98,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] Nos casos de transferência de tecnologia de programa de computador, o Instituto Nacional da Propriedade Industrial fará o registro dos respectivos contratos, para que produzam efeitos em relação a terceiros.",urn:lex:br:federal:lei:1998-02-19;9609!art11_cpt
"PAR","lei_9609_19980219, Art. 11., Parágrafo único.",99,100,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] Para o registro de que trata este artigo, é obrigatória a entrega, por parte do fornecedor ao receptor de tecnologia, da documentação completa, em especial do código-fonte comentado, memorial descritivo, especificações funcionais internas, diagramas, fluxogramas e outros dados técnicos necessários à absorção da tecnologia.",urn:lex:br:federal:lei:1998-02-19;9609!art11_par1u
"CPT","lei_9609_19980219, Art. 12., caput",105,106,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Violar direitos de autor de programa de computador: Detenção de seis meses a dois anos ou multa.",urn:lex:br:federal:lei:1998-02-19;9609!art12_cpt
"PAR","lei_9609_19980219, Art. 12., § 1º",107,108,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Se a violação consistir na reprodução, por qualquer meio, de programa de computador, no todo ou em parte, para fins de comércio, sem autorização expressa do autor ou de quem o represente: Reclusão de um a quatro anos e multa.",urn:lex:br:federal:lei:1998-02-19;9609!art12_par1
"PAR","lei_9609_19980219, Art. 12., § 2º",109,110,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Na mesma pena do parágrafo anterior incorre quem vende, expõe à venda, introduz no País, adquire, oculta ou tem em depósito, para fins de comércio, original ou cópia de programa de computador, produzido com violação de direito autoral.",urn:lex:br:federal:lei:1998-02-19;9609!art12_par2
"PAR","lei_9609_19980219, Art. 12., § 3º",111,116,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Nos crimes previstos neste artigo, somente se procede mediante queixa, salvo: quando praticados em prejuízo de entidade de direito público, autarquia, empresa pública, sociedade de economia mista ou fundação instituída pelo poder público; quando, em decorrência de ato delituoso, resultar sonegação fiscal, perda de arrecadação tributária ou prática de quaisquer dos crimes contra a ordem tributária ou contra as relações de consumo.",urn:lex:br:federal:lei:1998-02-19;9609!art12_par3
"PAR","lei_9609_19980219, Art. 12., § 4º",117,118,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] No caso do inciso Il do parágrafo anterior, a exigibilidade do tributo, ou contribuição social e qualquer acessório, processar-se-á independentemente de representação.",urn:lex:br:federal:lei:1998-02-19;9609!art12_par4
"CPT","lei_9609_19980219, Art. 13., caput",121,122,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] A ação penal e as diligências preliminares de busca e apreensão, nos casos de violação de direito de autor de programa de computador, serão precedidas de vistoria, podendo o juiz ordenar a apreensão das cópias produzidas ou comercializadas com violação de direito de autor, suas versões e derivações, em poder do infrator ou de quem as esteja expondo, mantendo em depósito, reproduzindo ou comercializando.",urn:lex:br:federal:lei:1998-02-19;9609!art13_cpt
"CPT","lei_9609_19980219, Art. 14., caput",125,126,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Independentemente da ação penal, o prejudicado poderá intentar ação para proibir ao infrator a prática do ato incriminado, com cominação de pena pecuniária para o caso de transgressão do preceito.",urn:lex:br:federal:lei:1998-02-19;9609!art14_cpt
"PAR","lei_9609_19980219, Art. 14., § 1º",127,128,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] A ação de abstenção de prática de ato poderá ser cumulada com a de perdas e danos pelos prejuízos decorrentes da infração.",urn:lex:br:federal:lei:1998-02-19;9609!art14_par1
"PAR","lei_9609_19980219, Art. 14., § 2º",129,130,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Independentemente de ação cautelar preparatória, o juiz poderá conceder medida liminar proibindo ao infrator a prática do ato incriminado, nos termos deste artigo.",urn:lex:br:federal:lei:1998-02-19;9609!art14_par2
"PAR","lei_9609_19980219, Art. 14., § 3º",131,132,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Nos procedimentos cíveis, as medidas cautelares de busca e apreensão observarão o disposto no artigo anterior.",urn:lex:br:federal:lei:1998-02-19;9609!art14_par3
"PAR","lei_9609_19980219, Art. 14., § 4º",133,134,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Na hipótese de serem apresentadas, em juízo, para a defesa dos interesses de qualquer das partes, informações que se caracterizem como confidenciais, deverá o juiz determinar que o processo prossiga em segredo de justiça, vedado o uso de tais informações também à outra parte para outras finalidades.",urn:lex:br:federal:lei:1998-02-19;9609!art14_par4
"PAR","lei_9609_19980219, Art. 14., § 5º",135,136,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS INFRAÇÕES E DAS PENALIDADES | ] Será responsabilizado por perdas e danos aquele que requerer e promover as medidas previstas neste e nos arts. 12 e 13, agindo de má-fé ou por espírito de emulação, capricho ou em grosseiro, nos termos dos arts. 16, 17 e 18 do Código de Processo Civil.",urn:lex:br:federal:lei:1998-02-19;9609!art14_par5
"CPT","lei_9609_19980219, Art. 15., caput",141,142,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DISPOSIÇÕES FINAIS | ] Esta Lei entra em vigor na data de sua publicação.",urn:lex:br:federal:lei:1998-02-19;9609!art15_cpt
"CPT","lei_9609_19980219, Art. 16., caput",145,146,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DISPOSIÇÕES FINAIS | ] Fica revogada a Lei nº 7.646, de 18 de dezembro de 1987.",urn:lex:br:federal:lei:1998-02-19;9609!art16_cpt
"ART","lei_9609_19980219, Art. 1º",2,5,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DISPOSIÇÕES PRELIMINARES | ] Art. 1º Programa de computador é a expressão de um conjunto organizado de instruções em linguagem natural ou codificada, contida em suporte físico de qualquer natureza, de emprego necessário em máquinas automáticas de tratamento da informação, dispositivos, instrumentos ou equipamentos periféricos, baseados em técnica digital ou análoga, para fazê-los funcionar de modo e para fins determinados.",urn:lex:br:federal:lei:1998-02-19;9609!art1
"ART","lei_9609_19980219, Art. 2º",8,23,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Art. 2º O regime de proteção à propriedade intelectual de programa de computador é o conferido às obras literárias pela legislação de direitos autorais e conexos vigentes no País, observado o disposto nesta Lei. § 1º Não se aplicam ao programa de computador as disposições relativas aos direitos morais, ressalvado, a qualquer tempo, o direito do autor de reivindicar a paternidade do programa de computador e o direito do autor de opor-se a alterações não-autorizadas, quando estas impliquem deformação, mutilação ou outra modificação do programa de computador, que prejudiquem a sua honra ou a sua reputação. § 2º Fica assegurada a tutela dos direitos relativos a programa de computador pelo prazo de cinqüenta anos, contados a partir de 1º de janeiro do ano subseqüente ao da sua publicação ou, na ausência desta, da sua criação. § 3º A proteção aos direitos de que trata esta Lei independe de registro. § 4º Os direitos atribuídos por esta Lei ficam assegurados aos estrangeiros domiciliados no exterior, desde que o país de origem do programa conceda, aos brasileiros e estrangeiros domiciliados no Brasil, direitos equivalentes. § 5º Inclui-se dentre os direitos assegurados por esta Lei e pela legislação de direitos autorais e conexos vigentes no País aquele direito exclusivo de autorizar ou proibir o aluguel comercial, não sendo esse direito exaurível pela venda, licença ou outra forma de transferência da cópia do programa. § 6º O disposto no parágrafo anterior não se aplica aos casos em que o programa em si não seja objeto essencial do aluguel.",urn:lex:br:federal:lei:1998-02-19;9609!art2
"ART","lei_9609_19980219, Art. 3º",24,37,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Art. 3º Os programas de computador poderão, a critério do titular, ser registrados em órgão ou entidade a ser designado por ato do Poder Executivo, por iniciativa do Ministério responsável pela política de ciência e tecnologia. § 1º O pedido de registro estabelecido neste artigo deverá conter, pelo menos, as seguintes informações: I – os dados referentes ao autor do programa de computador e ao titular, se distinto do autor, sejam pessoas físicas ou jurídicas; II – a identificação e descrição funcional do programa de computador; e III – os trechos do programa e outros dados que se considerar suficientes para identificá-lo e caracterizar sua originalidade, ressalvando-se os direitos de terceiros e a responsabilidade do Governo. § 2º As informações referidas no inciso III do parágrafo anterior são de caráter sigiloso, não podendo ser reveladas, salvo por ordem judicial ou a requerimento do próprio titular.",urn:lex:br:federal:lei:1998-02-19;9609!art3
"ART","lei_9609_19980219, Art. 4º",38,47,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Art. 4º Salvo estipulação em contrário, pertencerão exclusivamente ao empregador, contratante de serviços ou órgão público, os direitos relativos ao programa de computador, desenvolvido e elaborado durante a vigência de contrato ou de vínculo estatutário, expressamente destinado à pesquisa e desenvolvimento, ou em que a atividade do empregado, contratado de serviço ou servidor seja prevista, ou ainda, que decorra da própria natureza dos encargos concernentes a esses vínculos. § 1º Ressalvado ajuste em contrário, a compensação do trabalho ou serviço prestado limitar-se-á à remuneração ou ao salário convencionado. § 2º Pertencerão, com exclusividade, ao empregado, contratado de serviço ou servidor os direitos concernentes a programa de computador gerado sem relação com o contrato de trabalho, prestação de serviços ou vínculo estatutário, e sem a utilização de recursos, informações tecnológicas, segredos industriais e de negócios, materiais, instalações ou equipamentos do empregador, da empresa ou entidade com a qual o empregador mantenha contrato de prestação de serviços ou assemelhados, do contratante de serviços ou órgão público. § 3º O tratamento previsto neste artigo será aplicado nos casos em que o programa de computador for desenvolvido por bolsistas, estagiários e assemelhados.",urn:lex:br:federal:lei:1998-02-19;9609!art4
"ART","lei_9609_19980219, Art. 5º",48,51,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Art. 5º Os direitos sobre as derivações autorizadas pelo titular dos direitos de programa de computador, inclusive sua exploração econômica, pertencerão à pessoa autorizada que as fizer, salvo estipulação contratual em contrário.",urn:lex:br:federal:lei:1998-02-19;9609!art5
"ART","lei_9609_19980219, Art. 6º",52,63,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DA PROTEÇÃO AOS DIREITOS DE AUTOR E DO REGISTRO | ] Art. 6º Não constituem ofensa aos direitos do titular de programa de computador: I – a reprodução, em um só exemplar, de cópia legitimamente adquirida, desde que se destine à cópia de salvaguarda ou armazenamento eletrônico, hipótese em que o exemplar original servirá de salvaguarda; II – a citação parcial do programa, para fins didáticos, desde que identificados o programa e o titular dos direitos respectivos; III – a ocorrência de semelhança de programa a outro, preexistente, quando se der por força das características funcionais de sua aplicação, da observância de preceitos normativos e técnicos, ou de limitação de forma alternativa para a sua expressão; IV – a integração de um programa, matendo-se suas características essenciais, a um sistema aplicativo ou operacional, tecnicamente indispensável às necessidades do usuário, desde que para o uso exclusivo de quem a promoveu.",urn:lex:br:federal:lei:1998-02-19;9609!art6
"ART","lei_9609_19980219, Art. 7º",66,69,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS GARANTIAS AOS USUÁRIOS DE PROGRAMA DE COMPUTADOR | ] Art. 7º O contrato de licença de uso de programa de computador, o documento fiscal correspondente, os suportes físicos do programa ou as respectivas embalagens deverão consignar, de forma facilmente legível pelo usuário, o prazo de validade técnica da versão comercializada.",urn:lex:br:federal:lei:1998-02-19;9609!art7
"ART","lei_9609_19980219, Art. 8º",70,75,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DAS GARANTIAS AOS USUÁRIOS DE PROGRAMA DE COMPUTADOR | ] Art. 8º Aquele que comercializar programa de computador, quer seja titular dos direitos do programa, quer seja titular dos direitos de comercialização, fica obrigado, no território nacional, durante o prazo de validade técnica da respectiva versão, a assegurar aos respectivos usuários a prestação de serviços técnicos complementares relativos ao adequado funcionamento do programa, consideradas as suas especificações. Parágrafo único. A obrigação persistirá no caso de retirada de circulação comercial do programa de computador durante o prazo de validade, salvo justa indenização de eventuais prejuízos causados a terceiros.",urn:lex:br:federal:lei:1998-02-19;9609!art8
"ART","lei_9609_19980219, Art. 9º",78,83,"[ Dispõe sobre a proteção da propriedade intelectual de programa de computador, sua comercialização no País, e dá outras providências. | DOS CONTRATOS DE LICENÇA DE USO, DE COMERCIALIZAÇÃO E DE TRANSFERÊNCIA DE TECNOLOGIA | ] Art. 9º O uso de programa de computador no País será objeto de contrato de licença. Parágrafo único. Na hipótese de eventual inexistência do contrato referido no caput deste artigo, o documento fiscal relativo à aquisição ou licenciamento de cópia servirá para comprovação da regularidade do seu uso.",urn:lex:br:federal:lei:1998-02-19;9609!art9
