Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","decreto_5602_2005, Art. 5º, caput",82,83,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Fica revogado o Decreto nº 5.467, de 15 de junho de 2005.",urn:lex:br:federal:decreto:2005-12-06;5602!art5_cpt
"ART","decreto_5602_2005, Art. 1º",1,38,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: I – unidades de processamento digital classificadas no código 8471.50.10 da Tabela de Incidência do IPI - TIPI ; II – máquinas automáticas de processamento de dados, digitais, portáteis, de peso inferior a três quilos e meio, com tela (écran) de área superior a cento e quarenta centímetros quadrados, classificadas nos códigos 8471.30.12, 8471.30.19 ou 8471.30.90 da TIPI; III – máquinas automáticas de processamento de dados, apresentadas sob a forma de sistemas do código 8471.49 da TIPI, contendo, exclusivamente: a) uma unidade de processamento digital classificada no código 8471.50.10; b) um monitor (unidade de saída por vídeo) classificado no código 8471.60.7; c) um teclado (unidade de entrada) classificado no código 8471.60.52; e d) um mouse (unidade de entrada) classificado no código 8471.60.53; IV – teclado (unidade de entrada) e mouse (unidade de entrada) classificados, respectivamente, nos códigos 8471.60.52 e 8471.60.53 da TIPI, quando vendidos juntamente com unidade de processamento digital com as características do inciso I do caput ; (Redação dada pelo Decreto nº 7.715, de 2012) V – modems, classificados nos códigos 8517.62.55, 8517.62.62 ou 8517.62.72 da TIPI; e (Incluído pelo Decreto nº 7.715, de 2012) VI – máquinas automáticas de processamento de dados, portáteis, sem teclado, que tenham uma unidade central de processamento com entrada e saída de dados por meio de uma tela sensível ao toque de área superior a 140 cm 2 e inferior a 600 cm 2, e que não possuam função de comando remoto ( Tablet PC ) classificadas na subposição 8471.41 da TIPI. (Incluído pelo Decreto nº 7.715, de 2012) VII – telefones portáteis de redes celulares que possibilitem o acesso à Internet em alta velocidade do tipo smartphone classificados na posição 8517.12.31 da TIPI, que obedeçam aos requisitos técnicos constantes de ato do Ministro de Estado das Comunicações; e (Incluído pelo Decreto nº 7.981, de 2013) VIII – equipamentos terminais de clientes (roteadores digitais) classificados nas posições 8517.62.41 e 8517.62.77 da TIPI. (Incluído pelo Decreto nº 7.981, de 2013) Parágrafo único. O disposto neste artigo aplica-se também às vendas realizadas para: I – órgãos e entidades da Administração Pública Federal, Estadual ou Municipal e do Distrito Federal, direta ou indireta; II – fundações instituídas e mantidas pelo Poder Público e às demais organizações sob o controle direto ou indireto da União, dos Estados, dos Municípios ou do Distrito Federal; III – pessoas jurídicas de direito privado; e IV – sociedades de arrendamento mercantil (leasing).",urn:lex:br:federal:decreto:2005-12-06;5602!art1
"ART","decreto_5602_2005, Art. 2º",39,58,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: I – R$ 2.000,00 (dois mil reais), no caso do inciso I do caput do art. 1º ; II – R$ 4.000,00 (quatro mil reais), no caso do inciso II do caput do art. 1º ; (Redação dada pelo Decreto nº 6.023, de 2007) III – R$ 4.000,00 (quatro mil reais), no caso dos sistemas contendo unidade de processamento digital, monitor, teclado e mouse de que trata o inciso III do caput do art. 1º ; (Redação dada pelo Decreto nº 7.715, de 2012) IV – R$ 2.100,00 (dois mil e cem reais), no caso de venda conjunta de unidade de processamento digital, teclado e mouse, na forma do inciso IV do caput do art. 1º ; (Redação dada pelo Decreto nº 7.715, de 2012) V – R$ 200,00 (duzentos reais), no caso do inciso V do caput do art. 1º ; (Redação dada pelo Decreto nº 7.981, de 2013) VI – R$ 2.500,00 (dois mil e quinhentos reais), no caso do inciso VI do caput do art. 1º . (Incluído pelo Decreto nº 7.715, de 2012) VII – R$ 1.500,00 (mil e quinhentos reais), no caso do inciso VII do caput do art. 1º ; e (Incluído pelo Decreto nº 7.981, de 2013) VIII – R$ 150,00 (cento e cinquenta reais), no caso do inciso VIII do caput do art. 1º . (Incluído pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art2
"ART","decreto_5602_2005, Art. 2º-A.",59,64,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 2º-A. No caso dos incisos I, II, III, VI e VII do caput do art. 1º e observado o disposto no art. 2º , a redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS alcança somente os bens produzidos no País conforme processo produtivo básico estabelecido em ato conjunto dos Ministérios do Desenvolvimento, Indústria e Comércio Exterior, e da Ciência, Tecnologia e Inovação. (Redação dada pelo Decreto nº 7.981, de 2013) Parágrafo único. Nas notas fiscais emitidas pelo produtor, pelo atacadista e pelo varejista relativas às vendas dos produtos de que trata o caput, deverá constar a expressão “Produto fabricado conforme processo produtivo básico”, com a especificação do ato que aprova o processo produtivo básico respectivo. (Incluído pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art2-1
"ART","decreto_5602_2005, Art. 2º-B.",65,72,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 2º-B. No caso do inciso VIII do caput do art. 1º , e observado o disposto no inciso VIII do caput do art. 2º , a redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS alcança somente os roteadores digitais desenvolvidos e produzidos no País conforme processo produtivo básico estabelecido em ato conjunto dos Ministros de Estado do Desenvolvimento, Indústria e Comércio Exterior, e da Ciência, Tecnologia e Inovação. (Incluído pelo Decreto nº 7.981, de 2013) § 1º Para os fins do disposto no caput, consideram-se desenvolvidos no País os bens que obtiveram o reconhecimento desta condição conforme ato do Ministro de Estado da Ciência, Tecnologia e Inovação. (Incluído pelo Decreto nº 7.981, de 2013) § 2º Nas notas fiscais emitidas pelo produtor, pelo atacadista e pelo varejista relativas às vendas dos produtos de que trata o caput, deverá constar a expressão “Produto fabricado conforme processo produtivo básico e com tecnologia desenvolvida no País”, acompanhada da especificação do ato que aprova o processo produtivo básico e do ato que reconhece o desenvolvimento tecnológico correspondente. (Incluído pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art2-2
"ART","decreto_5602_2005, Art. 3º",73,76,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 3º Nas vendas efetuadas na forma do art. 1º desta Lei não se aplica a retenção na fonte da Contribuição para o PIS/PASEP e da COFINS a que se referem o art. 64 da Lei nº 9.430, de 27 de dezembro de 1996, e o art. 34 da Lei nº 10.833, de 29 de dezembro de 2003.",urn:lex:br:federal:decreto:2005-12-06;5602!art3
"ART","decreto_5602_2005, Art. 4º",77,80,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 4º Este Decreto entra em vigor na data de sua publicação.",urn:lex:br:federal:decreto:2005-12-06;5602!art4
"ART","decreto_5602_2005, Art. 5º",81,84,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | ] Art. 5º Fica revogado o Decreto nº 5.467, de 15 de junho de 2005.",urn:lex:br:federal:decreto:2005-12-06;5602!art5
"INC","decreto_5602_2005, Art. 1º, caput, Inciso I",3,4,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] I – unidades de processamento digital classificadas no código 8471.50.10 da Tabela de Incidência do IPI - TIPI ;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc1
"INC","decreto_5602_2005, Art. 1º, caput, Inciso II",5,6,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] II – máquinas automáticas de processamento de dados, digitais, portáteis, de peso inferior a três quilos e meio, com tela (écran) de área superior a cento e quarenta centímetros quadrados, classificadas nos códigos 8471.30.12, 8471.30.19 ou 8471.30.90 da TIPI;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc2
"INC","decreto_5602_2005, Art. 1º, caput, Inciso III",7,16,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] III – máquinas automáticas de processamento de dados, apresentadas sob a forma de sistemas do código 8471.49 da TIPI, contendo, exclusivamente: a) uma unidade de processamento digital classificada no código 8471.50.10; b) um monitor (unidade de saída por vídeo) classificado no código 8471.60.7; c) um teclado (unidade de entrada) classificado no código 8471.60.52; e d) um mouse (unidade de entrada) classificado no código 8471.60.53;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc3
"INC","decreto_5602_2005, Art. 1º, caput, Inciso IV",17,18,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] IV – teclado (unidade de entrada) e mouse (unidade de entrada) classificados, respectivamente, nos códigos 8471.60.52 e 8471.60.53 da TIPI, quando vendidos juntamente com unidade de processamento digital com as características do inciso I do caput ; (Redação dada pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc4
"INC","decreto_5602_2005, Art. 1º, caput, Inciso V",19,20,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] V – modems, classificados nos códigos 8517.62.55, 8517.62.62 ou 8517.62.72 da TIPI; e (Incluído pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc5
"INC","decreto_5602_2005, Art. 1º, caput, Inciso VI",21,22,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] VI – máquinas automáticas de processamento de dados, portáteis, sem teclado, que tenham uma unidade central de processamento com entrada e saída de dados por meio de uma tela sensível ao toque de área superior a 140 cm 2 e inferior a 600 cm 2, e que não possuam função de comando remoto ( Tablet PC ) classificadas na subposição 8471.41 da TIPI. (Incluído pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc6
"INC","decreto_5602_2005, Art. 1º, caput, Inciso VII",23,24,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] VII – telefones portáteis de redes celulares que possibilitem o acesso à Internet em alta velocidade do tipo smartphone classificados na posição 8517.12.31 da TIPI, que obedeçam aos requisitos técnicos constantes de ato do Ministro de Estado das Comunicações; e (Incluído pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc7
"INC","decreto_5602_2005, Art. 1º, caput, Inciso VIII",25,26,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: ] VIII – equipamentos terminais de clientes (roteadores digitais) classificados nas posições 8517.62.41 e 8517.62.77 da TIPI. (Incluído pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc8
"INC","decreto_5602_2005, Art. 1º, Parágrafo único., Inciso I",29,30,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Parágrafo único. O disposto neste artigo aplica-se também às vendas realizadas para: ] I – órgãos e entidades da Administração Pública Federal, Estadual ou Municipal e do Distrito Federal, direta ou indireta;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_par1u_inc1
"INC","decreto_5602_2005, Art. 1º, Parágrafo único., Inciso II",31,32,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Parágrafo único. O disposto neste artigo aplica-se também às vendas realizadas para: ] II – fundações instituídas e mantidas pelo Poder Público e às demais organizações sob o controle direto ou indireto da União, dos Estados, dos Municípios ou do Distrito Federal;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_par1u_inc2
"INC","decreto_5602_2005, Art. 1º, Parágrafo único., Inciso III",33,34,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Parágrafo único. O disposto neste artigo aplica-se também às vendas realizadas para: ] III – pessoas jurídicas de direito privado; e",urn:lex:br:federal:decreto:2005-12-06;5602!art1_par1u_inc3
"INC","decreto_5602_2005, Art. 1º, Parágrafo único., Inciso IV",35,36,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Parágrafo único. O disposto neste artigo aplica-se também às vendas realizadas para: ] IV – sociedades de arrendamento mercantil (leasing).",urn:lex:br:federal:decreto:2005-12-06;5602!art1_par1u_inc4
"INC","decreto_5602_2005, Art. 2º, caput, Inciso I",41,42,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] I – R$ 2.000,00 (dois mil reais), no caso do inciso I do caput do art. 1º ;",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc1
"INC","decreto_5602_2005, Art. 2º, caput, Inciso II",43,44,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] II – R$ 4.000,00 (quatro mil reais), no caso do inciso II do caput do art. 1º ; (Redação dada pelo Decreto nº 6.023, de 2007)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc2
"INC","decreto_5602_2005, Art. 2º, caput, Inciso III",45,46,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] III – R$ 4.000,00 (quatro mil reais), no caso dos sistemas contendo unidade de processamento digital, monitor, teclado e mouse de que trata o inciso III do caput do art. 1º ; (Redação dada pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc3
"INC","decreto_5602_2005, Art. 2º, caput, Inciso IV",47,48,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] IV – R$ 2.100,00 (dois mil e cem reais), no caso de venda conjunta de unidade de processamento digital, teclado e mouse, na forma do inciso IV do caput do art. 1º ; (Redação dada pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc4
"INC","decreto_5602_2005, Art. 2º, caput, Inciso V",49,50,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] V – R$ 200,00 (duzentos reais), no caso do inciso V do caput do art. 1º ; (Redação dada pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc5
"INC","decreto_5602_2005, Art. 2º, caput, Inciso VI",51,52,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] VI – R$ 2.500,00 (dois mil e quinhentos reais), no caso do inciso VI do caput do art. 1º . (Incluído pelo Decreto nº 7.715, de 2012)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc6
"INC","decreto_5602_2005, Art. 2º, caput, Inciso VII",53,54,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] VII – R$ 1.500,00 (mil e quinhentos reais), no caso do inciso VII do caput do art. 1º ; e (Incluído pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc7
"INC","decreto_5602_2005, Art. 2º, caput, Inciso VIII",55,56,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 2º Para efeitos da redução a zero das alíquotas da Contribuição para o PIS/PASEP e da COFINS de que trata o art. 1º , o valor de venda, a varejo, não poderá exceder a: ] VIII – R$ 150,00 (cento e cinquenta reais), no caso do inciso VIII do caput do art. 1º . (Incluído pelo Decreto nº 7.981, de 2013)",urn:lex:br:federal:decreto:2005-12-06;5602!art2_cpt_inc8
"ALI","decreto_5602_2005, Art. 1º, caput, Inciso III, Alínea a",8,9,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: III – máquinas automáticas de processamento de dados, apresentadas sob a forma de sistemas do código 8471.49 da TIPI, contendo, exclusivamente: ] a) uma unidade de processamento digital classificada no código 8471.50.10;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc3_ali1
"ALI","decreto_5602_2005, Art. 1º, caput, Inciso III, Alínea b",10,11,"[ Regulamenta o Programa de Inclusão Digital instituído pela Lei nº 11.196, de 21 de novembro de 2005. | Art. 1º Ficam reduzidas a zero as alíquotas da Contribuição para o PIS/PASEP e da COFINS incidentes sobre a receita bruta decorrente da venda, a varejo, de: III – máquinas automáticas de processamento de dados, apresentadas sob a forma de sistemas do código 8471.49 da TIPI, contendo, exclusivamente: ] b) um monitor (unidade de saída por vídeo) classificado no código 8471.60.7;",urn:lex:br:federal:decreto:2005-12-06;5602!art1_cpt_inc3_ali2
