Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","lei_13146_20150706, Art. 4º, caput",87,88,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] Toda pessoa com deficiência tem direito à igualdade de oportunidades com as demais pessoas e não sofrerá nenhuma espécie de discriminação.",urn:lex:br:federal:lei:2015-07-06;13146!art4_cpt
"PAR","lei_13146_20150706, Art. 4º, § 1º",89,90,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] Considera-se discriminação em razão da deficiência toda forma de distinção, restrição ou exclusão, por ação ou omissão, que tenha o propósito ou o efeito de prejudicar, impedir ou anular o reconhecimento ou o exercício dos direitos e das liberdades fundamentais de pessoa com deficiência, incluindo a recusa de adaptações razoáveis e de fornecimento de tecnologias assistivas.",urn:lex:br:federal:lei:2015-07-06;13146!art4_par1
"PAR","lei_13146_20150706, Art. 4º, § 2º",91,92,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] A pessoa com deficiência não está obrigada à fruição de benefícios decorrentes de ação afirmativa.",urn:lex:br:federal:lei:2015-07-06;13146!art4_par2
"CPT","lei_13146_20150706, Art. 5º, caput",95,96,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] A pessoa com deficiência será protegida de toda forma de negligência, discriminação, exploração, violência, tortura, crueldade, opressão e tratamento desumano ou degradante.",urn:lex:br:federal:lei:2015-07-06;13146!art5_cpt
"PAR","lei_13146_20150706, Art. 5º, Parágrafo único.",97,98,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] Para os fins da proteção mencionada no caput deste artigo, são considerados especialmente vulneráveis a criança, o adolescente, a mulher e o idoso, com deficiência.",urn:lex:br:federal:lei:2015-07-06;13146!art5_par1u
"CPT","lei_13146_20150706, Art. 6º, caput",101,114,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] A deficiência não afeta a plena capacidade civil da pessoa, inclusive para: casar-se e constituir união estável; exercer direitos sexuais e reprodutivos; exercer o direito de decidir sobre o número de filhos e de ter acesso a informações adequadas sobre reprodução e planejamento familiar; conservar sua fertilidade, sendo vedada a esterilização compulsória; exercer o direito à família e à convivência familiar e comunitária; e exercer o direito à guarda, à tutela, à curatela e à adoção, como adotante ou adotando, em igualdade de oportunidades com as demais pessoas.",urn:lex:br:federal:lei:2015-07-06;13146!art6_cpt
"CPT","lei_13146_20150706, Art. 7º, caput",117,118,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] É dever de todos comunicar à autoridade competente qualquer forma de ameaça ou de violação aos direitos da pessoa com deficiência.",urn:lex:br:federal:lei:2015-07-06;13146!art7_cpt
"PAR","lei_13146_20150706, Art. 7º, Parágrafo único.",119,120,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] Se, no exercício de suas funções, os juízes e os tribunais tiverem conhecimento de fatos que caracterizem as violações previstas nesta Lei, devem remeter peças ao Ministério Público para as providências cabíveis.",urn:lex:br:federal:lei:2015-07-06;13146!art7_par1u
"CPT","lei_13146_20150706, Art. 8º, caput",123,124,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | ] É dever do Estado, da sociedade e da família assegurar à pessoa com deficiência, com prioridade, a efetivação dos direitos referentes à vida, à saúde, à sexualidade, à paternidade e à maternidade, à alimentação, à habitação, à educação, à profissionalização, ao trabalho, à previdência social, à habilitação e à reabilitação, ao transporte, à acessibilidade, à cultura, ao desporto, ao turismo, ao lazer, à informação, à comunicação, aos avanços científicos e tecnológicos, à dignidade, ao respeito, à liberdade, à convivência familiar e comunitária, entre outros decorrentes da Constituição Federal, da Convenção sobre os Direitos das Pessoas com Deficiência e seu Protocolo Facultativo e das leis e de outras normas que garantam seu bem-estar pessoal, social e econômico.",urn:lex:br:federal:lei:2015-07-06;13146!art8_cpt
"CPT","lei_13146_20150706, Art. 9º, caput",128,143,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | Do Atendimento Prioritário | ] A pessoa com deficiência tem direito a receber atendimento prioritário, sobretudo com a finalidade de: proteção e socorro em quaisquer circunstâncias; atendimento em todas as instituições e serviços de atendimento ao público; disponibilização de recursos, tanto humanos quanto tecnológicos, que garantam atendimento em igualdade de condições com as demais pessoas; disponibilização de pontos de parada, estações e terminais acessíveis de transporte coletivo de passageiros e garantia de segurança no embarque e no desembarque; acesso a informações e disponibilização de recursos de comunicação acessíveis; recebimento de restituição de imposto de renda; tramitação processual e procedimentos judiciais e administrativos em que for parte ou interessada, em todos os atos e diligências.",urn:lex:br:federal:lei:2015-07-06;13146!art9_cpt
"PAR","lei_13146_20150706, Art. 9º, § 1º",144,145,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | Do Atendimento Prioritário | ] Os direitos previstos neste artigo são extensivos ao acompanhante da pessoa com deficiência ou ao seu atendente pessoal, exceto quanto ao disposto nos incisos VI e VII deste artigo.",urn:lex:br:federal:lei:2015-07-06;13146!art9_par1
"PAR","lei_13146_20150706, Art. 9º, § 2º",146,147,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DISPOSIÇÕES PRELIMINARES | DA IGUALDADE E DA NÃO DISCRIMINAÇÃO | Do Atendimento Prioritário | ] Nos serviços de emergência públicos e privados, a prioridade conferida por esta Lei é condicionada aos protocolos de atendimento médico.",urn:lex:br:federal:lei:2015-07-06;13146!art9_par2
"CPT","lei_13146_20150706, Art. 10., caput",155,156,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] Compete ao poder público garantir a dignidade da pessoa com deficiência ao longo de toda a vida.",urn:lex:br:federal:lei:2015-07-06;13146!art10_cpt
"PAR","lei_13146_20150706, Art. 10., Parágrafo único.",157,158,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] Em situações de risco, emergência ou estado de calamidade pública, a pessoa com deficiência será considerada vulnerável, devendo o poder público adotar medidas para sua proteção e segurança.",urn:lex:br:federal:lei:2015-07-06;13146!art10_par1u
"CPT","lei_13146_20150706, Art. 11., caput",161,162,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] A pessoa com deficiência não poderá ser obrigada a se submeter a intervenção clínica ou cirúrgica, a tratamento ou a institucionalização forçada.",urn:lex:br:federal:lei:2015-07-06;13146!art11_cpt
"PAR","lei_13146_20150706, Art. 11., Parágrafo único.",163,164,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] O consentimento da pessoa com deficiência em situação de curatela poderá ser suprido, na forma da lei.",urn:lex:br:federal:lei:2015-07-06;13146!art11_par1u
"CPT","lei_13146_20150706, Art. 12., caput",167,168,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] O consentimento prévio, livre e esclarecido da pessoa com deficiência é indispensável para a realização de tratamento, procedimento, hospitalização e pesquisa científica.",urn:lex:br:federal:lei:2015-07-06;13146!art12_cpt
"PAR","lei_13146_20150706, Art. 12., § 1º",169,170,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] Em caso de pessoa com deficiência em situação de curatela, deve ser assegurada sua participação, no maior grau possível, para a obtenção de consentimento.",urn:lex:br:federal:lei:2015-07-06;13146!art12_par1
"PAR","lei_13146_20150706, Art. 12., § 2º",171,172,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] A pesquisa científica envolvendo pessoa com deficiência em situação de tutela ou de curatela deve ser realizada, em caráter excepcional, apenas quando houver indícios de benefício direto para sua saúde ou para a saúde de outras pessoas com deficiência e desde que não haja outra opção de pesquisa de eficácia comparável com participantes não tutelados ou curatelados.",urn:lex:br:federal:lei:2015-07-06;13146!art12_par2
"CPT","lei_13146_20150706, Art. 13., caput",175,176,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À VIDA | ] A pessoa com deficiência somente será atendida sem seu consentimento prévio, livre e esclarecido em casos de risco de morte e de emergência em saúde, resguardado seu superior interesse e adotadas as salvaguardas legais cabíveis.",urn:lex:br:federal:lei:2015-07-06;13146!art13_cpt
"CPT","lei_13146_20150706, Art. 14., caput",181,182,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À HABILITAÇÃO E À REABILITAÇÃO | ] O processo de habilitação e de reabilitação é um direito da pessoa com deficiência.",urn:lex:br:federal:lei:2015-07-06;13146!art14_cpt
"PAR","lei_13146_20150706, Art. 14., Parágrafo único.",183,184,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À HABILITAÇÃO E À REABILITAÇÃO | ] O processo de habilitação e de reabilitação tem por objetivo o desenvolvimento de potencialidades, talentos, habilidades e aptidões físicas, cognitivas, sensoriais, psicossociais, atitudinais, profissionais e artísticas que contribuam para a conquista da autonomia da pessoa com deficiência e de sua participação social em igualdade de condições e oportunidades com as demais pessoas.",urn:lex:br:federal:lei:2015-07-06;13146!art14_par1u
"CPT","lei_13146_20150706, Art. 15., caput",187,198,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À HABILITAÇÃO E À REABILITAÇÃO | ] O processo mencionado no art. 14 desta Lei baseia-se em avaliação multidisciplinar das necessidades, habilidades e potencialidades de cada pessoa, observadas as seguintes diretrizes: diagnóstico e intervenção precoces; adoção de medidas para compensar perda ou limitação funcional, buscando o desenvolvimento de aptidões; atuação permanente, integrada e articulada de políticas públicas que possibilitem a plena participação social da pessoa com deficiência; oferta de rede de serviços articulados, com atuação intersetorial, nos diferentes níveis de complexidade, para atender às necessidades específicas da pessoa com deficiência; prestação de serviços próximo ao domicílio da pessoa com deficiência, inclusive na zona rural, respeitadas a organização das Redes de Atenção à Saúde (RAS) nos territórios locais e as normas do Sistema Único de Saúde (SUS).",urn:lex:br:federal:lei:2015-07-06;13146!art15_cpt
"CPT","lei_13146_20150706, Art. 16., caput",201,210,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À HABILITAÇÃO E À REABILITAÇÃO | ] Nos programas e serviços de habilitação e de reabilitação para a pessoa com deficiência, são garantidos: organização, serviços, métodos, técnicas e recursos para atender às características de cada pessoa com deficiência; acessibilidade em todos os ambientes e serviços; tecnologia assistiva, tecnologia de reabilitação, materiais e equipamentos adequados e apoio técnico profissional, de acordo com as especificidades de cada pessoa com deficiência; capacitação continuada de todos os profissionais que participem dos programas e serviços.",urn:lex:br:federal:lei:2015-07-06;13146!art16_cpt
"CPT","lei_13146_20150706, Art. 17., caput",213,214,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À HABILITAÇÃO E À REABILITAÇÃO | ] Os serviços do SUS e do Suas deverão promover ações articuladas para garantir à pessoa com deficiência e sua família a aquisição de informações, orientações e formas de acesso às políticas públicas disponíveis, com a finalidade de propiciar sua plena participação social.",urn:lex:br:federal:lei:2015-07-06;13146!art17_cpt
"PAR","lei_13146_20150706, Art. 17., Parágrafo único.",215,216,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À HABILITAÇÃO E À REABILITAÇÃO | ] Os serviços de que trata o caput deste artigo podem fornecer informações e orientações nas áreas de saúde, de educação, de cultura, de esporte, de lazer, de transporte, de previdência social, de assistência social, de habitação, de trabalho, de empreendedorismo, de acesso ao crédito, de promoção, proteção e defesa de direitos e nas demais áreas que possibilitem à pessoa com deficiência exercer sua cidadania.",urn:lex:br:federal:lei:2015-07-06;13146!art17_par1u
"CPT","lei_13146_20150706, Art. 18., caput",221,222,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À SAÚDE | ] É assegurada atenção integral à saúde da pessoa com deficiência em todos os níveis de complexidade, por intermédio do SUS, garantido acesso universal e igualitário.",urn:lex:br:federal:lei:2015-07-06;13146!art18_cpt
"PAR","lei_13146_20150706, Art. 18., § 1º",223,224,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À SAÚDE | ] É assegurada a participação da pessoa com deficiência na elaboração das políticas de saúde a ela destinadas.",urn:lex:br:federal:lei:2015-07-06;13146!art18_par1
"PAR","lei_13146_20150706, Art. 18., § 2º",225,226,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À SAÚDE | ] É assegurado atendimento segundo normas éticas e técnicas, que regulamentarão a atuação dos profissionais de saúde e contemplarão aspectos relacionados aos direitos e às especificidades da pessoa com deficiência, incluindo temas como sua dignidade e autonomia.",urn:lex:br:federal:lei:2015-07-06;13146!art18_par2
"PAR","lei_13146_20150706, Art. 18., § 3º",227,228,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À SAÚDE | ] Aos profissionais que prestam assistência à pessoa com deficiência, especialmente em serviços de habilitação e de reabilitação, deve ser garantida capacitação inicial e continuada.",urn:lex:br:federal:lei:2015-07-06;13146!art18_par3
"PAR","lei_13146_20150706, Art. 18., § 4º",229,252,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À SAÚDE | ] As ações e os serviços de saúde pública destinados à pessoa com deficiência devem assegurar: diagnóstico e intervenção precoces, realizados por equipe multidisciplinar; serviços de habilitação e de reabilitação sempre que necessários, para qualquer tipo de deficiência, inclusive para a manutenção da melhor condição de saúde e qualidade de vida; atendimento domiciliar multidisciplinar, tratamento ambulatorial e internação; campanhas de vacinação; atendimento psicológico, inclusive para seus familiares e atendentes pessoais; respeito à especificidade, à identidade de gênero e à orientação sexual da pessoa com deficiência; atenção sexual e reprodutiva, incluindo o direito à fertilização assistida; informação adequada e acessível à pessoa com deficiência e a seus familiares sobre sua condição de saúde; serviços projetados para prevenir a ocorrência e o desenvolvimento de deficiências e agravos adicionais; promoção de estratégias de capacitação permanente das equipes que atuam no SUS, em todos os níveis de atenção, no atendimento à pessoa com deficiência, bem como orientação a seus atendentes pessoais; oferta de órteses, próteses, meios auxiliares de locomoção, medicamentos, insumos e fórmulas nutricionais, conforme as normas vigentes do Ministério da Saúde.",urn:lex:br:federal:lei:2015-07-06;13146!art18_par4
"PAR","lei_13146_20150706, Art. 18., § 5º",253,254,"[ Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência). | | DOS DIREITOS FUNDAMENTAIS | DO DIREITO À SAÚDE | ] As diretrizes deste artigo aplicam-se também às instituições privadas que participem de forma complementar do SUS ou que recebam recursos públicos para sua manutenção.",urn:lex:br:federal:lei:2015-07-06;13146!art18_par5
