Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","decreto_9612_2018, Art. 9º, § 1º",152,153,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Ato do Ministro de Estado das Comunicações disciplinará os compromissos de expansão e de prestação dos serviços de telecomunicações de que trata o caput de forma a orientar as medidas adotadas pela Anatel. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par1
"PAR","decreto_9612_2018, Art. 9º, § 2º",154,155,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Os compromissos de expansão dos serviços de telecomunicações de que trata o caput priorizarão localidades com maior população potencialmente beneficiada, de acordo com critérios objetivos divulgados pela Anatel e observada as disposições estabelecidas pelo Ministério das Comunicações, observado o disposto no § 1º. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par2
"PAR","decreto_9612_2018, Art. 9º, § 3º",156,157,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Na fixação dos compromissos de expansão dos serviços de telecomunicações de que trata o caput, a Anatel considerará localidades identificadas como relevantes por outras políticas públicas federais. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par3
"PAR","decreto_9612_2018, Art. 9º, § 4º",158,159,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A Anatel, na fixação dos compromissos de expansão dos serviços de telecomunicações de que trata o inciso III do caput, priorizará a cobertura de setores censitários com escolas públicas. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par4
"PAR","decreto_9612_2018, Art. 9º, § 5º",160,161,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A Anatel poderá fixar compromissos de expansão dos serviços de telecomunicações de que trata o caput em outras localidades, desde que se demonstre a conveniência e a relevância para a expansão do acesso à internet em banda larga. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par5
"PAR","decreto_9612_2018, Art. 9º, § 6º",162,163,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Os compromissos de expansão e de prestação dos serviços de telecomunicações de que trata o caput não serão redundantes em relação a compromissos já assumidos em decorrência de outras ações regulatórias da Anatel ou de outras iniciativas federais, estaduais ou municipais. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par6
"PAR","decreto_9612_2018, Art. 9º, § 7º",164,165,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Os compromissos de expansão e de prestação dos serviços de telecomunicações de que trata o caput serão fixados e atribuídos por meio de ferramentas técnicas e procedimentais que permitam a máxima aproximação dos custos estimados aos parâmetros de mercado. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par7
"PAR","decreto_9612_2018, Art. 9º, § 8º",166,167,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Os compromissos de expansão e de prestação dos serviços de telecomunicações a que se refere o caput serão detalhados quando de sua atribuição e serão estabelecidos, entre outros aspectos, os níveis de serviço e o padrão tecnológico a ser adotado. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par8
"PAR","decreto_9612_2018, Art. 9º, § 9º",168,169,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A Anatel publicará informações sobre as infraestruturas e os acessos decorrentes dos compromissos de expansão e de prestação dos serviços de telecomunicações, em seu relatório anual, nos termos do disposto no inciso XXVIII do caput do art. 19 da Lei nº 9.472, de 1997. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art9_par9
"CPT","decreto_9612_2018, Art. 10., caput",172,173,"[ Dispõe sobre políticas públicas de telecomunicações. | ] As redes de transporte e as redes metropolitanas implantadas a partir dos compromissos de que trata o art. 9º estarão sujeitas a compartilhamento a partir da sua entrada em operação, conforme regulamentação da Anatel.",urn:lex:br:federal:decreto:2018-12-17;9612!art10_cpt
"PAR","decreto_9612_2018, Art. 10., § 1º",174,175,"[ Dispõe sobre políticas públicas de telecomunicações. | ] As condições para o compartilhamento estarão plenamente estabelecidas na entrada em operação do segmento de rede a que se refere o caput .",urn:lex:br:federal:decreto:2018-12-17;9612!art10_par1
"PAR","decreto_9612_2018, Art. 10., § 2º",176,177,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Observado o disposto no art. 8º, caput , inciso I, alínea “f”, a Anatel divulgará aos interessados, para fins de compartilhamento, as informações sobre as redes e as demais infraestruturas implantadas.",urn:lex:br:federal:decreto:2018-12-17;9612!art10_par2
"PAR","decreto_9612_2018, Art. 10., § 3º",178,179,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A regulamentação da Anatel poderá desobrigar o compartilhamento a que se refere o caput , se verificada a existência de competição adequada no respectivo mercado relevante.",urn:lex:br:federal:decreto:2018-12-17;9612!art10_par3
"CPT","decreto_9612_2018, Art. 11., caput",182,183,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A administração pública federal direta, autárquica e fundacional autorizará, por meio de cessão, sempre que tecnicamente possível e em condições isonômicas, o uso de edificações, terrenos e demais imóveis sob sua administração para facilitar a implantação de infraestrutura de telecomunicações, em conformidade com o disposto na Lei nº 9.636, de 15 de maio de 1998 .",urn:lex:br:federal:decreto:2018-12-17;9612!art11_cpt
"PAR","decreto_9612_2018, Art. 11., § 1º",184,193,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A expedição de autorização de uso dos imóveis a que se refere o caput será condicionada à solicitação por: empresa prestadora de serviço de telecomunicações de interesse coletivo; entidade que atue no mercado de exploração de infraestrutura destinada ao uso por prestadoras de serviços de telecomunicações de interesse coletivo; entidade de interesse público ou social que preste serviço de telecomunicações de interesse restrito; ou órgãos públicos.",urn:lex:br:federal:decreto:2018-12-17;9612!art11_par1
"PAR","decreto_9612_2018, Art. 11., § 2º",194,195,"[ Dispõe sobre políticas públicas de telecomunicações. | ] O uso dos imóveis a que se refere o caput não se dará em regime de exclusividade.",urn:lex:br:federal:decreto:2018-12-17;9612!art11_par2
"PAR","decreto_9612_2018, Art. 11., § 3º",196,197,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Os agentes indicados no § 1º compartilharão o espaço ocupado e a infraestrutura instalada com outros operadores de telecomunicações, quando for requerido.",urn:lex:br:federal:decreto:2018-12-17;9612!art11_par3
"PAR","decreto_9612_2018, Art. 11., § 4º",198,199,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Na hipótese de haver conflito referente às condições do compartilhamento da infraestrutura entre os interessados, a Anatel será responsável por dirimi-lo, nos termos do disposto no art. 19, caput , inciso XVII, da Lei nº 9.472, de 1997 .",urn:lex:br:federal:decreto:2018-12-17;9612!art11_par4
"PAR","decreto_9612_2018, Art. 11., § 5º",200,201,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Compete à unidade gestora responsável pelo imóvel analisar e realizar a cessão prevista no caput .",urn:lex:br:federal:decreto:2018-12-17;9612!art11_par5
"CPT","decreto_9612_2018, Art. 12., caput",204,213,"[ Dispõe sobre políticas públicas de telecomunicações. | ] As políticas pública de telecomunicações de que trata este Decreto substituem, para todos os fins legais, o Programa Nacional de Banda Larga e o Programa Brasil Inteligente, mantidas as seguintes atribuições da Telecomunicações Brasileiras S.A. - Telebras: implementação da rede privativa de comunicação da administração pública federal; prestação de apoio e suporte às políticas públicas de conexão à internet em banda larga para universidades, centros de pesquisa, escolas, hospitais, postos de atendimento, tele centros comunitários e outros pontos de interesse público; provisão de infraestrutura e de redes de suporte a serviços de telecomunicações prestados por empresas privadas, pelos Estados, pelo Distrito Federal, pelos Municípios e por entidades sem fins lucrativos; e prestação de serviço de conexão à internet em banda larga para usuários finais, apenas em localidades onde inexista oferta adequada daqueles serviços.",urn:lex:br:federal:decreto:2018-12-17;9612!art12_cpt
"PAR","decreto_9612_2018, Art. 12., § 1º",214,215,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A Telebras exercerá suas atividades nos termos da legislação.",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par1
"PAR","decreto_9612_2018, Art. 12., § 2º",216,217,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Os sistemas de tecnologia de informação e comunicação destinados às atividades de que tratam os incisos I e II do caput são considerados estratégicos para fins de contratação de bens e serviços relacionados à implantação, à manutenção e ao aperfeiçoamento.",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par2
"PAR","decreto_9612_2018, Art. 12., § 3º",218,219,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A implementação da rede privativa de comunicação da administração pública federal de que trata o inciso I do caput consistirá na provisão de serviços, infraestrutura e redes de suporte à comunicação e à transmissão de dados, na forma da legislação em vigor.",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par3
"PAR","decreto_9612_2018, Art. 12., § 4º",220,221,"[ Dispõe sobre políticas públicas de telecomunicações. | ] O Ministério das Comunicações definirá as localidades onde inexista a oferta adequada de serviços de conexão à internet em banda larga a que se refere o inciso IV do caput. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par4
"PAR","decreto_9612_2018, Art. 12., § 5º",222,223,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A Telebras permanece autorizada a usar, fruir, operar e manter a infraestrutura e as redes de suporte de serviços de telecomunicações de propriedade ou posse da administração pública federal e a firmar o correspondente contrato de cessão, na hipótese de uso de infraestrutura detida por entidade da administração pública federal indireta.",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par5
"PAR","decreto_9612_2018, Art. 12., § 6º",224,225,"[ Dispõe sobre políticas públicas de telecomunicações. | ] As ações executadas ou em execução com fundamento nos programas indicados no caput não serão prejudicadas pela entrada em vigor deste Decreto.",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par6
"PAR","decreto_9612_2018, Art. 12., § 7º",226,231,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A rede privativa de comunicação da administração pública federal, de que trata o inciso I do caput, de abrangência nacional, será composta por segmentos de rede móvel e fixa, incluída rede satelital, e observará as seguintes condições: (Redação dada pelo Decreto nº 11.299, de 2022) prover capacidade de rede adequada para o atendimento das demandas de órgãos e de entidades da administração pública federal e de órgãos de segurança pública e das forças armadas, com níveis de prioridade, segurança e criptografia adequados às necessidades desses órgãos e entidades; e (Incluído pelo Decreto nº 11.299, de 2022) utilizar, em caráter primário, faixas de radiofrequências designadas pela Anatel para a consecução das atividades de segurança pública, defesa, serviços de socorro e emergência, resposta a desastres e outras atribuições críticas de Estado, incluídas as realizadas por entes federativos, e para atendimento aos órgãos públicos federais, em especial aquelas previstas em editais de licitação de radiofrequências. (Incluído pelo Decreto nº 11.299, de 2022)",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par7
"PAR","decreto_9612_2018, Art. 12., § 8º",232,233,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Para fins da consecução das atribuições dispostas nos incisos I e III do caput, fica facultado compartilhar infraestruturas passivas e ativas, incluídos os recursos espectrais, com outras redes, observado o incentivo à competição, conforme o disposto na alínea “c” do inciso I do caput do art. 2º. (Incluído pelo Decreto nº 11.299, de 2022)",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par8
"PAR","decreto_9612_2018, Art. 12., § 9º",234,235,"[ Dispõe sobre políticas públicas de telecomunicações. | ] A Anatel expedirá as autorizações para a exploração de serviços de telecomunicações adequadas aos diferentes usos do segmento de rede móvel da rede privativa de comunicação da administração pública federal, de que tratam o inciso I do caput e o § 7º, e as respectivas autorizações de uso de radiofrequências. (Incluído pelo Decreto nº 11.299, de 2022)",urn:lex:br:federal:decreto:2018-12-17;9612!art12_par9
"CPT","decreto_9612_2018, Art. 14., caput",238,245,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Ficam revogados: o Decreto nº 4.733, de 10 de junho de 2003 ; o Decreto nº 7.175, de 12 de maio de 2010 ; e o Decreto nº 8.776, de 11 de maio de 2016 .",urn:lex:br:federal:decreto:2018-12-17;9612!art14_cpt
"CPT","decreto_9612_2018, Art. 15., caput",248,249,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Este Decreto entra em vigor na data de sua publicação.",urn:lex:br:federal:decreto:2018-12-17;9612!art15_cpt
"ART","decreto_9612_2018, Art. 1º",1,4,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 1º Este Decreto dispõe sobre as políticas públicas de telecomunicações, nos termos dos art. 1º e art. 2º da Lei nº 9.472, de 16 de julho de 1997 .",urn:lex:br:federal:decreto:2018-12-17;9612!art1
"ART","decreto_9612_2018, Art. 2º",5,32,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 2º São objetivos gerais das políticas públicas de telecomunicações: I – promover: a) o acesso às telecomunicações em condições econômicas que viabilizem o uso e a fruição dos serviços, especialmente para: 1. a expansão do acesso à internet em banda larga fixa e móvel, com qualidade e velocidade adequadas; e 2. a ampliação do acesso à internet em banda larga em áreas onde a oferta seja inadequada, tais como áreas urbanas desatendidas, rurais ou remotas; b) a inclusão digital, para garantir à população o acesso às redes de telecomunicações, sistemas e serviços baseados em tecnologias da informação e comunicação - TIC, observadas as desigualdades sociais e regionais; e c) um mercado de competição ampla, livre e justa; II – proporcionar um ambiente favorável à expansão das redes de telecomunicações e à continuidade e à melhoria dos serviços prestados; III – garantir os direitos dos usuários dos serviços de telecomunicações; IV – estimular: a) a pesquisa e o desenvolvimento tecnológico e produtivo; e b) as medidas que promovam a integridade da infraestrutura de telecomunicações e a segurança dos serviços que nela se apoiam; e V – incentivar a atualização tecnológica constante dos serviços de telecomunicações.",urn:lex:br:federal:decreto:2018-12-17;9612!art2
"ART","decreto_9612_2018, Art. 3º",33,36,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 3º As políticas relativas à indústria de telecomunicações observarão ainda os objetivos de que trata o art. 1º da Lei nº 10.052, de 28 de novembro de 2000 , com vistas a contribuir para o desenvolvimento tecnológico e para a competitividade da indústria nacional.",urn:lex:br:federal:decreto:2018-12-17;9612!art3
"ART","decreto_9612_2018, Art. 4º",37,50,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 4º As políticas relativas ao desenvolvimento tecnológico das telecomunicações objetivam: I – estimular a pesquisa, o desenvolvimento e a inovação de soluções tecnológicas destinadas ao atendimento das políticas públicas de telecomunicações e à melhoria das condições socioeconômicas da população; II – aplicar prioritariamente os recursos do Fundo para o Desenvolvimento Tecnológico das Telecomunicações - Funttel e de outras fontes em projetos e programas que contemplem as soluções tecnológicas de que trata o inciso I; III – aproveitar as oportunidades geradas pelas transições e pelo processo de convergência tecnológica para estimular o desenvolvimento e a competitividade da tecnologia nacional no setor de telecomunicações; IV – incentivar o desenvolvimento de soluções tecnológicas de telecomunicações pelas instituições de pesquisa; e V – promover a inserção de empresas, de instituições de pesquisa e inovação e de pesquisadores brasileiros em cadeias internacionais de pesquisa, inovação e desenvolvimento e em fóruns internacionais de discussão sobre padrões tecnológicos.",urn:lex:br:federal:decreto:2018-12-17;9612!art4
"ART","decreto_9612_2018, Art. 5º",51,70,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 5º As políticas públicas relativas à inclusão digital objetivam ainda: I – fomentar e implantar a infraestrutura, os serviços, os sistemas e as aplicações baseados em TIC, necessários para o acesso às redes de telecomunicações pela população: a) de localidades remotas; b) de localidades com prestação inadequada ou inexistente desses serviços; ou c) em situação de vulnerabilidade social; II – apoiar a implementação de serviços de governo eletrônico destinados à melhoria e à transparência da gestão pública e à ampliação da participação popular; III – fomentar a gestão sustentável e compartilhada de bens de informática e outros dispositivos, no âmbito da política de desfazimento de bens eletrônicos do Governo federal; e IV – estimular a formação e a capacitação dos servidores públicos e da população para utilização das TIC como ferramentas para melhoria dos serviços públicos. Parágrafo único. A fim de garantir a implantação de serviços de que trata o inciso I do caput, o Ministério das Comunicações poderá credenciar prestadores de serviços de telecomunicações, cujas atribuições e cujos compromissos serão estabelecidos em instrumento próprio. (Redação dada pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art5
"ART","decreto_9612_2018, Art. 6º",71,82,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 6º O Ministério das Comunicações promoverá a implantação de infraestruturas destinadas ao desenvolvimento de Cidades Conectadas por meio das seguintes iniciativas: (Redação dada pelo Decreto nº 10.799, de 2021) I – implantação de infraestruturas prioritariamente em cidades com inexistência de redes de acesso de alta capacidade, com vistas à promoção da melhoria da qualidade, à oferta de novos serviços aos cidadãos e ao aumento da eficiência dos serviços públicos; (Redação dada pelo Decreto nº 10.799, de 2021) II – conexão dos órgãos e dos equipamentos públicos locais entre si e com a internet, por meio de infraestrutura de rede de alta capacidade; III – estímulo de parcerias entre o Poder Público local e entidades privadas para promover a sustentabilidade das redes de infraestrutura e de serviços baseados em TIC; IV – oferta de pontos públicos de acesso à internet para uso livre e gratuito pela população; (Revogado pelo Decreto nº 10.799, de 2021)",urn:lex:br:federal:decreto:2018-12-17;9612!art6
"ART","decreto_9612_2018, Art. 7º",83,96,"[ Dispõe sobre políticas públicas de telecomunicações. | ] Art. 7º Compete ao Ministério das Comunicações, em relação às políticas públicas de telecomunicações: (Redação dada pelo Decreto nº 10.799, de 2021) I – detalhar seus objetivos e suas diretrizes e divulgar seus resultados; II – definir as diretrizes, as estratégias, as ações e os mecanismos de monitoramento e acompanhamento; III – supervisionar o monitoramento e o acompanhamento das ações decorrentes dos objetivos e das diretrizes, a ser realizado pela Agência Nacional de Telecomunicações - Anatel; IV – fomentar a participação da sociedade civil por meio de audiências e consultas públicas, além de outros instrumentos; e V – estabelecer contratos, convênios, acordos, ajustes e outros instrumentos à consecução dos objetivos.",urn:lex:br:federal:decreto:2018-12-17;9612!art7
