Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"ART","decreto_2615_1998.anexo1, Art. 9º",44,55,"[ DAS DEFINIÇÕES | ] Art. 9º Compete ao Ministério das Comunicações: I – Licença para Funcionamento de Estação: é o documento que habilita a estação a funcionar em caráter definitivo, e que explicita a condição de não possuir a emissora direito à proteção contra interferências causadas por estações de telecomunicações e de radiodifusão regularmente instaladas; II – Localidade de pequeno porte: é toda cidade ou povoado cuja área urbana possa estar contida nos limites de uma área de cobertura restrita; III – Interferência indesejável: é a interferência que prejudica, de modo levemente perceptível, o serviço prestado por uma estação de telecomunicações ou de radiodifusão regularmente instalada; IV – Interferência prejudicial: é a interferência que, repetida ou continuamente, prejudica ou interrompe o serviço prestado por uma estação de telecomunicações ou de radiodifusão regularmente instalada.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art9
"ART","decreto_2615_1998.anexo1, Art. 9º",58,67,"[ DA COMPETÊNCIA | ] Art. 9º Compete ao Ministério das Comunicações: I – estabelecer as normas complementares do RadCom, indicando os parâmetros técnicos de funcionamento das estações, bem como detalhando os procedimentos para expedição de autorização e licenciamento; II – expedir ato de autorização para a execução do Serviço, observados os procedimentos estabelecidos na Lei n° 9.612, de 1998 e em norma complementar; III – fiscalizar a execução do RadCom, em todo o território nacional, no que disser respeito ao conteúdo da programação, nos termos da legislação pertinente.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art9
"ART","decreto_2615_1998.anexo1, Art. 10.",68,79,"[ DA COMPETÊNCIA | ] Art. 10. Compete à ANATEL: I – designar, em nível nacional, para utilização do RadCom, um único e específico canal na faixa de freqüências do Serviço de Radiodifusão Sonora em Freqüência Modulada; II – designar canal alternativo nas regiões onde houver impossibilidade técnica de uso do canal em nível nacional; III – certificar os equipamentos de transmissão utilizados no RadCom; IV – fiscalizar a execução do RadCom, em todo o território nacional, no que disser respeito ao uso do espectro radioelétrico.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art10
"ART","decreto_2615_1998.anexo1, Art. 11.",82,87,"[ DA AUTORIZAÇÃO | ] Art. 11. São competentes para executar o RadCom fundações e associações comunitárias, sem fins lucrativos, desde que legalmente instituídas e devidamente registradas, sediadas na área da comunidade para a qual pretendem prestar o Serviço, e cujos dirigentes sejam brasileiros natos ou naturalizados há mais de dez anos. Parágrafo único. Os dirigentes das fundações e sociedades civis autorizadas a executar o Serviço, além das exigências deste artigo, deverão manter residência na área da comunidade atendida.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art11
"ART","decreto_2615_1998.anexo1, Art. 12.",88,93,"[ DA AUTORIZAÇÃO | ] Art. 12. As entidades interessadas em executar o RadCom deverão apresentar requerimento ao Ministério das Comunicações, demonstrando seu interesse, indicando a área onde pretendem prestar o Serviço e solicitando a designação de canal para a respectiva prestação. Parágrafo único. A ANATEL procederá a análise de viabilidade técnica para uso do canal nacionalmente designado para o RadCom ou de canal alternativo, conforme disposto no art. 4° e no inciso I do art. 10 deste regulamento.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art12
"ART","decreto_2615_1998.anexo1, Art. 13.",94,97,"[ DA AUTORIZAÇÃO | ] Art. 13. Havendo possibilidade técnica, para o uso do canal específico ou de canal alternativo, o Ministério das Comunicações publicará, no Diário Oficial da União, comunicado de habilitação para inscrição das entidades interessadas, estabelecendo prazo para que o façam, bem como informando o valor e as condições de pagamento da taxa relativa às despesas de cadastramento.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art13
"ART","decreto_2615_1998.anexo1, Art. 14.",98,113,"[ DA AUTORIZAÇÃO | ] Art. 14. As entidades interessadas na execução do RadCom, inclusive aquela cuja petição originou o comunicado de habilitação, deverão apresentar ao Ministério das Comunicações, no prazo fixado no comunicado de habilitação, os documentos a seguir indicados, além de atender as disposições estabelecidas em norma complementar: I – estatuto da entidade, devidamente registrado; II – ata da constituição da entidade e eleição dos seus dirigentes, devidamente registrada; III – prova de que seus diretores são brasileiros natos, ou naturalizados há mais de dez anos; IV – comprovação de maioridade dos diretores; V – declaração assinada de cada diretor, comprometendo-se ao fiel cumprimento das normas estabelecidas para o Serviço; VI – manifestação em apoio à iniciativa, formulada por entidades associativas e comunitárias, legalmente constituídas e sediadas na área pretendida para a prestação do Serviço, e firmada por pessoas naturais ou jurídicas que tenham residência, domicílio ou sede nessa área.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art14
"ART","decreto_2615_1998.anexo1, Art. 15.",114,117,"[ DA AUTORIZAÇÃO | ] Art. 15. Se apenas uma entidade se habilitar para a prestação do Serviço, estando regular a documentação apresentada, o Ministério das Comunicações expedirá autorização à referida entidade.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art15
"ART","decreto_2615_1998.anexo1, Art. 16.",118,123,"[ DA AUTORIZAÇÃO | ] Art. 16. Havendo mais de uma entidade habilitada para a prestação do Serviço, o Ministério das Comunicações promoverá o entendimento entre elas, objetivando que se associem. Não alcançando êxito, será procedida a escolha pelo critério de representatividade, evidenciada por meio de manifestações de apoio encaminhadas por membros ou por associações da comunidade a ser atendida. Parágrafo único. Havendo igual representatividade entre as entidades, proceder-se-á à escolha por sorteio.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art16
"ART","decreto_2615_1998.anexo1, Art. 17.",124,127,"[ DA AUTORIZAÇÃO | ] Art. 17. A autorização terá validade de três anos, permitida a renovação por igual período, se cumpridas as disposições legais vigentes.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art17
"ART","decreto_2615_1998.anexo1, Art. 18.",128,133,"[ DA AUTORIZAÇÃO | ] Art. 18. A cada entidade será expedida apenas uma autorização para execução do RadCom. Parágrafo único. É vedada a expedição de autorização para entidades prestadoras de qualquer outra modalidade de serviço de radiodifusão ou de serviços de distribuição de sinais de televisão mediante assinatura, bem como a entidade que tenha como integrante de seus quadros de sócios e de administradores pessoas que, nestas condições, participem de outra entidade detentora de outorga para execução de qualquer dos serviços mencionados.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art18
"ART","decreto_2615_1998.anexo1, Art. 19.",136,139,"[ DA FORMALIZAÇÃO DA AUTORIZAÇÃO | ] Art. 19. A autorização para execução do RadCom será formalizada mediante ato do Ministério das Comunicações, que deverá conter, pelo menos, a denominação da entidade, o objeto e o prazo de autorização, a área de cobertura da emissora e o prazo para início da execução do Serviço.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art19
"ART","decreto_2615_1998.anexo1, Art. 20.",140,143,"[ DA FORMALIZAÇÃO DA AUTORIZAÇÃO | ] Art. 20. O Ministério das Comunicações providenciará a publicação, no Diário Oficial da União, do resumo do ato de autorização, como condição indispensável para sua eficácia, nos termos dos instrumentos aplicáveis.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art20
"ART","decreto_2615_1998.anexo1, Art. 21.",146,151,"[ DA INSTALAÇÃO DE EMISSORA DO SERVIÇO DE RADIODIFUSÃO COMUNITÁRIA | ] Art. 21. As condições necessárias à instalação da emissora, bem como o prazo para o início efetivo da execução do RadCom, serão estabelecidos pelo Ministério das Comunicações em norma complementar. Parágrafo único. O prazo mencionado neste artigo será contado a partir da data de publicação do ato de autorização.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art21
"ART","decreto_2615_1998.anexo1, Art. 22.",152,155,"[ DA INSTALAÇÃO DE EMISSORA DO SERVIÇO DE RADIODIFUSÃO COMUNITÁRIA | ] Art. 22. Dentro do prazo que lhe é concedido para iniciar a execução do Serviço, a entidade deverá requerer a emissão de Licença para Funcionamento de Estação, devendo instruir o requerimento de acordo com o estabelecido em norma complementar.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art22
"ART","decreto_2615_1998.anexo1, Art. 23.",158,161,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 23. O Ministério das Comunicações disporá, em norma complementar, sobre as características de operação das emissoras do RadCom.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art23
"ART","decreto_2615_1998.anexo1, Art. 24.",162,165,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 24. Os equipamentos utilizados no RadCom serão certificados pela ANATEL, devendo ser pré-sintonizados na freqüência de operação consignada à emissora.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art24
"ART","decreto_2615_1998.anexo1, Art. 25.",166,169,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 25. A emissora do RadCom operará sem direito a proteção contra eventuais interferências causadas por estações de Serviços de Telecomunicações e de Radiodifusão regularmente instaladas.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art25
"ART","decreto_2615_1998.anexo1, Art. 26.",170,173,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 26. Caso uma emissora do RadCom provoque interferência indesejável nos demais Serviços regulares de Telecomunicações e de Radiodifusão, a ANATEL determinará a interrupção do serviço da emissora de RadCom interferente, no prazo fixado em norma complementar, até a completa eliminação da causa da interferência.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art26
"ART","decreto_2615_1998.anexo1, Art. 27.",174,177,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 27. Caso uma emissora do RadCom provoque interferência prejudicial nos demais Serviços regulares de Telecomunicações e de Radiodifusão, a ANATEL determinará a imediata interrupção do seu funcionamento, até à completa eliminação da causa da interferência.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art27
"ART","decreto_2615_1998.anexo1, Art. 28.",178,181,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 28. As emissoras do RadCom cumprirão período de oito horas, contínuas ou não, como tempo mínimo de operação diária.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art28
"ART","decreto_2615_1998.anexo1, Art. 29.",182,185,"[ DA EXECUÇÃO DO SERVIÇO | ] Art. 29. É vedada a formação de redes na execução do RadCom, excetuadas as situações de guerra, calamidade pública e epidemias, bem como as transmissões obrigatórias dos Poderes Executivo, Judiciário e Legislativo, definidas em lei.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art29
"ART","decreto_2615_1998.anexo1, Art. 30.",188,205,"[ DA PROGRAMAÇÃO | ] Art. 30. As emissoras do RadCom atenderão, em sua programação, aos seguintes princípios: I – preferência a finalidades educativas, artísticas, culturais e informativas, em benefício do desenvolvimento geral da comunidade; II – promoção das atividades artísticas e jornalísticas na comunidade, e da integração dos membros da comunidade atendida; III – respeito aos valores éticos e sociais da pessoa e da família, favorecendo a integração dos membros da comunidade atendida; IV – não discriminação de raça, religião, sexo, preferências sexuais, convicções político-ideológico-partidárias e condição social nas relações comunitárias. § 1º É vedado o proselitismo de qualquer natureza na programação das emissoras de radiodifusão comunitária. § 2º As programações opinativa e informativa observarão os princípios da pluralidade de opinião e de versão simultânea em matérias polêmicas, divulgando sempre as diferentes interpretações relativas aos fatos noticiados. § 3º Qualquer cidadão da comunidade beneficiada terá direito a emitir opiniões sobre quaisquer assuntos abordados na programação da emissora, bem como manifestar idéias, propostas, sugestões, reclamações ou reivindicações, devendo observar apenas o momento adequado da programação para faze-lo, mediante pedido encaminhado à direção responsável pela rádio comunitária.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art30
"ART","decreto_2615_1998.anexo1, Art. 31.",206,209,"[ DA PROGRAMAÇÃO | ] Art. 31. As emissoras do RadCom assegurarão, em sua programação, espaço para divulgação de planos e realizações de entidades ligadas, por suas finalidades, ao desenvolvimento da comunidade.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art31
"ART","decreto_2615_1998.anexo1, Art. 32.",210,213,"[ DA PROGRAMAÇÃO | ] Art. 32. As prestadoras do RadCom poderão admitir patrocínio, sob a forma de apoio cultural, para os programas a serem transmitidos, desde que restritos aos estabelecimentos situados na área da comunidade atendida.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art32
"ART","decreto_2615_1998.anexo1, Art. 33.",214,217,"[ DA PROGRAMAÇÃO | ] Art. 33. É vedada a cessão ou arrendamento da emissora do RadCom ou de horários de sua programação.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art33
"ART","decreto_2615_1998.anexo1, Art. 34.",220,223,"[ DA TRANSFERÊNCIA DA AUTORIZAÇÃO | ] Art. 34. É vedada a transferência da autorização para execução do RadCom, a qualquer título, nos termos do art. 12 da Lei n° 9.612, de 1998.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art34
"ART","decreto_2615_1998.anexo1, Art. 35.",224,227,"[ DA TRANSFERÊNCIA DA AUTORIZAÇÃO | ] Art. 35. A entidade autorizada a executar o RadCom pode, sem anuência do Ministério das Comunicações, realizar alterações em seus atos constitutivos e modificar a composição de sua diretoria, desde que essas operações não impliquem alteração nos termos e condições inicialmente exigidos para a autorização, devendo apresentar ao Ministério das Comunicações os atos que caracterizam as alterações mencionadas, devidamente registrados ou averbados na repartição competente, para fins de registro e controle, no prazo de trinta dias contado de sua efetivação.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art35
"ART","decreto_2615_1998.anexo1, Art. 36.",230,233,"[ DA RENOVAÇÃO DA AUTORIZAÇÃO | ] Art. 36. A autorização para execução do RadCom poderá ser renovada por um outro período de três anos, desde que a autorizada apresente solicitação neste sentido com antecedência de três a um mês do seu termo final e que cumpra as exigências estabelecidas para tanto pelo Ministério das Comunicações.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art36
"ART","decreto_2615_1998.anexo1, Art. 37.",234,237,"[ DA RENOVAÇÃO DA AUTORIZAÇÃO | ] Art. 37. A renovação da autorização para execução do RadCom implicará pagamento de valor relativo às despesas decorrentes deste ato.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art37
"ART","decreto_2615_1998.anexo1, Art. 38.",240,253,"[ DAS INFRAÇÕES E PENALIDADES | ] Art. 38. As penalidades aplicáveis em razão de infringência a qualquer dispositivo da Lei n° 9.612, de 1998, deste Regulamento e das normas aplicáveis ao RadCom são: I – advertência; II – multa; e III – na reincidência, revogação da autorização. § 1º A pena de advertência poderá ser aplicada ao infrator primário quando incorrer em infração considerada de menor gravidade. § 2º Os valores das multas a serem aplicadas obedecerão aos critérios estabelecidos no art. 59 da Lei n° 4.117, de 1962, com a redação que lhe deu o art. 3° do Decreto-Lei n° 236, de 1967.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art38
"ART","decreto_2615_1998.anexo1, Art. 39.",254,257,"[ DAS INFRAÇÕES E PENALIDADES | ] Art. 39. Antes da aplicação de penalidades, a autorizada será notificada para exercer seu direito de defesa, conforme o estabelecido na Lei n° 4.117, de 1962, sem prejuízo da apreensão cautelar de que trata o parágrafo único do seu art. 70, com a redação que lhe deu o art. 3° do Decreto-Lei n° 236, de 1967.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art39
"ART","decreto_2615_1998.anexo1, Art. 40.",258,315,"[ DAS INFRAÇÕES E PENALIDADES | ] Art. 40. São puníveis com multa as seguintes infrações na operação das emissoras do RadCom: I – transferência a terceiros dos direitos ou procedimentos de execução do Serviço; II – permanência fora de operação por mais de trinta dias sem motivo justificável; III – uso de equipamentos não certificados ou homologados pela ANATEL; IV – manutenção pela autorizada, no seu quadro diretivo, de dirigente com residência fora da área da comunidade atendida; V – não manutenção do Conselho Comunitário, nos termos da Lei; VI – estabelecimento ou manutenção de vínculos que subordinem a entidade ou a sujeitem à gerência, à administração, ao domínio, ao comando ou à orientação de qualquer outra entidade, mediante compromissos ou relações financeiras, religiosas, familiares, político-partidárias ou comerciais; VII – não comunicação ao Ministério das Comunicações, no prazo de trinta dias, das alterações efetivadas nos atos constitutivos ou da mudança de sua diretoria; VIII – modificação dos termos e das condições inicialmente atendidos para a expedição do ato de autorização; IX – não destinação de espaço na programação disponível à divulgação de planos e realizações de entidades ligadas, por suas finalidades, ao desenvolvimento da comunidade; X – formação de redes na exploração do RadCom; XI – não integração a redes quando convocadas em situações de guerra, calamidade pública e epidemias; XII – não integração a redes para as transmissões obrigatórias dos Poderes Executivo, Judiciário e Legislativo; XIII – cessão ou arrendamento da emissora ou de horários de sua programação; XIV – transmissão de patrocínio em desacordo com as normas legais pertinentes; XV – transmissão de propaganda ou publicidade comercial a qualquer título; XVI – desvirtuamento das finalidades do RadCom e dos princípios fundamentais da programação; XVII – utilização de denominação de fantasia diversa da comunicada ao Ministério das Comunicações; XVIII – imposição de dificuldades à fiscalização do Serviço; XIX – não manutenção em dia os registros da programação em texto e fitas, nos termos da regulamentação; XX – uso de equipamentos fora das especificações constantes dos certificados emitidos pela ANATEL; XXI – não obediência ao tempo de funcionamento da estação comunicado ao Ministério das Comunicações; XXII – alteração das características constantes da Licença para Funcionamento de Estação, sem observância das formalidades estabelecidas; (Revogado pelo Decreto nº 8.061, de 2013) XXIV – não observância do prazo estabelecido para início da execução do Serviço; XXV – utilização de freqüência diversa da autorizada; XXVI – início da execução do Serviço pela autorizada sem estar previamente licenciada; (Revogado pelo Decreto nº 8.061, de 2013) XXVIII – não comunicação de alteração do horário de funcionamento; XXIX – não cumprimento pela autorizada, no tempo estipulado, de exigência que lhe tenha sido feita pelo Ministério das Comunicações ou pela ANATEL.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art40
"ART","decreto_2615_1998.anexo1, Art. 41.",318,327,"[ DA INTERRUPÇÃO DO SERVIÇO | ] Art. 41. A execução do RadCom será interrompida nos seguintes casos: I – de imediato, na ocorrência de interferências prejudiciais; II – no prazo estipulado pela ANATEL, na constatação de interferências indesejáveis, caso estas não tenham sido eliminadas; III – quando estiver configurada situação de perigo de vida.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art41
"ART","decreto_2615_1998.anexo1, Art. 42.",330,333,"[ DAS DISPOSIÇÕES GERAIS | ] Art. 42. As entidades autorizadas a executar o RadCom estão sujeitas ao pagamento das taxas de fiscalização das telecomunicações previstas em lei.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art42
"ART","decreto_2615_1998.anexo1, Art. 43.",334,337,"[ DAS DISPOSIÇÕES GERAIS | ] Art. 43. A entidade detentora de autorização para execução do RadCom não poderá estabelecer ou manter vínculos que a subordinem ou a sujeitem á gerência, à administração, ao domínio, ao comando ou à orientação de qualquer outra entidade, mediante compromissos ou relações financeiras, religiosas, familiares, político-partidárias ou comerciais.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!art43
"CAP","decreto_2615_1998.anexo1, CAPÍTULO I",1,42,"[ DAS GENERALIDADES | ] CAPÍTULO I DAS GENERALIDADES Art. 1º Este Regulamento dispõe sobre o Serviço de Radiodifusão Comunitária - RadCom, instituído pela Lei n° 9.612, de 19 de fevereiro de 1998, como um Serviço de Radiodifusão Sonora, com baixa potência e com cobertura restrita, para ser executado por fundações e associações comunitárias, sem fins lucrativos, com sede na localidade de prestação do Serviço. Art. 2º As condições para execução do RadCom subordinam-se ao disposto no art. 223 da Constituição Federal, à Lei n° 9.612, de 1998 e , no que couber, á Lei n° 4.117, de 27 de agosto de 1962, modificada pelo Decreto-Lei n° 236, de 28 de fevereiro de 1967; e à regulamentação do Serviço de Radiodifusão Sonora, bem como a este Regulamento, às normas complementares, aos tratados, aos acordos e aos atos internacionais. Art. 3º O RadCom tem por finalidade o atendimento de determinada comunidade, com vistas a: I – dar oportunidade á difusão de idéias, elementos de cultura, tradições e hábitos sociais da comunidade; II – oferecer mecanismos à formação e integração da comunidade, estimulando o lazer, a cultura e o convívio social; III – prestar serviços de utilidade pública, integrando-se aos serviços de defesa civil, sempre que necessário; IV – contribuir para o aperfeiçoamento profissional nas áreas de atuação dos jornalistas e radialistas, de conformidade com a legislação profissional vigente; V – permitir a capacitação dos cidadãos no exercício do direito de expressão, da forma mais acessível possível. Art. 4º A agência Nacional de Telecomunicações - ANATEL designará um único e específico canal na faixa de freqüências do Serviço de Radiodifusão Sonora em Freqüência Modulada, para atender, em âmbito nacional, ao Serviço de que trata este Regulamento. Parágrafo único. Em caso de manifesta impossibilidade técnica quanto ao uso desse canal em determinada região, a ANATEL indicará, em substituição, canal alternativo, para utilização exclusiva naquela região, desde que haja algum que atenda aos critérios de proteção dos canais previstos nos Planos Básicos de Distribuição de Canais de Radiodifusão Sonora em Freqüência Modulada, de Televisão em VHF e de Retransmissão de Televisão em VHF. Art. 5º A potência efetiva irradiada por emissora do RadCom será igual ou inferior a vinte e cinco watts. Art. 6º A cobertura restrita de uma emissora do RadCom é a área limitada por um raio igual ou inferior a mil metros a partir da antena transmissora, destinada ao atendimento de determinada comunidade de um bairro, uma vila ou uma localidade de pequeno porte. Art. 7º O Ministério das Comunicações estabelecerá, no comunicado de habilitação de que trata o § 1° do art.9° da Lei n° 9.612, de 1998, o valor da taxa relativa ao cadastramento da emissora, bem como as condições de seu pagamento.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!cap1
"CAP","decreto_2615_1998.anexo1, CAPÍTULO II",43,56,"[ DAS DEFINIÇÕES | ] CAPÍTULO II DAS DEFINIÇÕES Art. 9º Compete ao Ministério das Comunicações: I – Licença para Funcionamento de Estação: é o documento que habilita a estação a funcionar em caráter definitivo, e que explicita a condição de não possuir a emissora direito à proteção contra interferências causadas por estações de telecomunicações e de radiodifusão regularmente instaladas; II – Localidade de pequeno porte: é toda cidade ou povoado cuja área urbana possa estar contida nos limites de uma área de cobertura restrita; III – Interferência indesejável: é a interferência que prejudica, de modo levemente perceptível, o serviço prestado por uma estação de telecomunicações ou de radiodifusão regularmente instalada; IV – Interferência prejudicial: é a interferência que, repetida ou continuamente, prejudica ou interrompe o serviço prestado por uma estação de telecomunicações ou de radiodifusão regularmente instalada.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!cap2
"CAP","decreto_2615_1998.anexo1, CAPÍTULO III",57,80,"[ DA COMPETÊNCIA | ] CAPÍTULO III DA COMPETÊNCIA Art. 9º Compete ao Ministério das Comunicações: I – estabelecer as normas complementares do RadCom, indicando os parâmetros técnicos de funcionamento das estações, bem como detalhando os procedimentos para expedição de autorização e licenciamento; II – expedir ato de autorização para a execução do Serviço, observados os procedimentos estabelecidos na Lei n° 9.612, de 1998 e em norma complementar; III – fiscalizar a execução do RadCom, em todo o território nacional, no que disser respeito ao conteúdo da programação, nos termos da legislação pertinente. Art. 10. Compete à ANATEL: I – designar, em nível nacional, para utilização do RadCom, um único e específico canal na faixa de freqüências do Serviço de Radiodifusão Sonora em Freqüência Modulada; II – designar canal alternativo nas regiões onde houver impossibilidade técnica de uso do canal em nível nacional; III – certificar os equipamentos de transmissão utilizados no RadCom; IV – fiscalizar a execução do RadCom, em todo o território nacional, no que disser respeito ao uso do espectro radioelétrico.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!cap3
"CAP","decreto_2615_1998.anexo1, CAPÍTULO IV",81,134,"[ DA AUTORIZAÇÃO | ] CAPÍTULO IV DA AUTORIZAÇÃO Art. 11. São competentes para executar o RadCom fundações e associações comunitárias, sem fins lucrativos, desde que legalmente instituídas e devidamente registradas, sediadas na área da comunidade para a qual pretendem prestar o Serviço, e cujos dirigentes sejam brasileiros natos ou naturalizados há mais de dez anos. Parágrafo único. Os dirigentes das fundações e sociedades civis autorizadas a executar o Serviço, além das exigências deste artigo, deverão manter residência na área da comunidade atendida. Art. 12. As entidades interessadas em executar o RadCom deverão apresentar requerimento ao Ministério das Comunicações, demonstrando seu interesse, indicando a área onde pretendem prestar o Serviço e solicitando a designação de canal para a respectiva prestação. Parágrafo único. A ANATEL procederá a análise de viabilidade técnica para uso do canal nacionalmente designado para o RadCom ou de canal alternativo, conforme disposto no art. 4° e no inciso I do art. 10 deste regulamento. Art. 13. Havendo possibilidade técnica, para o uso do canal específico ou de canal alternativo, o Ministério das Comunicações publicará, no Diário Oficial da União, comunicado de habilitação para inscrição das entidades interessadas, estabelecendo prazo para que o façam, bem como informando o valor e as condições de pagamento da taxa relativa às despesas de cadastramento. Art. 14. As entidades interessadas na execução do RadCom, inclusive aquela cuja petição originou o comunicado de habilitação, deverão apresentar ao Ministério das Comunicações, no prazo fixado no comunicado de habilitação, os documentos a seguir indicados, além de atender as disposições estabelecidas em norma complementar: I – estatuto da entidade, devidamente registrado; II – ata da constituição da entidade e eleição dos seus dirigentes, devidamente registrada; III – prova de que seus diretores são brasileiros natos, ou naturalizados há mais de dez anos; IV – comprovação de maioridade dos diretores; V – declaração assinada de cada diretor, comprometendo-se ao fiel cumprimento das normas estabelecidas para o Serviço; VI – manifestação em apoio à iniciativa, formulada por entidades associativas e comunitárias, legalmente constituídas e sediadas na área pretendida para a prestação do Serviço, e firmada por pessoas naturais ou jurídicas que tenham residência, domicílio ou sede nessa área. Art. 15. Se apenas uma entidade se habilitar para a prestação do Serviço, estando regular a documentação apresentada, o Ministério das Comunicações expedirá autorização à referida entidade. Art. 16. Havendo mais de uma entidade habilitada para a prestação do Serviço, o Ministério das Comunicações promoverá o entendimento entre elas, objetivando que se associem. Não alcançando êxito, será procedida a escolha pelo critério de representatividade, evidenciada por meio de manifestações de apoio encaminhadas por membros ou por associações da comunidade a ser atendida. Parágrafo único. Havendo igual representatividade entre as entidades, proceder-se-á à escolha por sorteio. Art. 17. A autorização terá validade de três anos, permitida a renovação por igual período, se cumpridas as disposições legais vigentes. Art. 18. A cada entidade será expedida apenas uma autorização para execução do RadCom. Parágrafo único. É vedada a expedição de autorização para entidades prestadoras de qualquer outra modalidade de serviço de radiodifusão ou de serviços de distribuição de sinais de televisão mediante assinatura, bem como a entidade que tenha como integrante de seus quadros de sócios e de administradores pessoas que, nestas condições, participem de outra entidade detentora de outorga para execução de qualquer dos serviços mencionados.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!cap4
"CAP","decreto_2615_1998.anexo1, CAPÍTULO V",135,144,"[ DA FORMALIZAÇÃO DA AUTORIZAÇÃO | ] CAPÍTULO V DA FORMALIZAÇÃO DA AUTORIZAÇÃO Art. 19. A autorização para execução do RadCom será formalizada mediante ato do Ministério das Comunicações, que deverá conter, pelo menos, a denominação da entidade, o objeto e o prazo de autorização, a área de cobertura da emissora e o prazo para início da execução do Serviço. Art. 20. O Ministério das Comunicações providenciará a publicação, no Diário Oficial da União, do resumo do ato de autorização, como condição indispensável para sua eficácia, nos termos dos instrumentos aplicáveis.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!cap5
"CAP","decreto_2615_1998.anexo1, CAPÍTULO VI",145,156,"[ DA INSTALAÇÃO DE EMISSORA DO SERVIÇO DE RADIODIFUSÃO COMUNITÁRIA | ] CAPÍTULO VI DA INSTALAÇÃO DE EMISSORA DO SERVIÇO DE RADIODIFUSÃO COMUNITÁRIA Art. 21. As condições necessárias à instalação da emissora, bem como o prazo para o início efetivo da execução do RadCom, serão estabelecidos pelo Ministério das Comunicações em norma complementar. Parágrafo único. O prazo mencionado neste artigo será contado a partir da data de publicação do ato de autorização. Art. 22. Dentro do prazo que lhe é concedido para iniciar a execução do Serviço, a entidade deverá requerer a emissão de Licença para Funcionamento de Estação, devendo instruir o requerimento de acordo com o estabelecido em norma complementar.",urn:lex:br:federal:decreto:1998-06-03;2615!anexo1!cap6
