Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 1",1,2,"[  ] 1. Objetivo",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite1
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 1",3,4,"[  ] 1. 1. O objetivo deste Anexo é estabelecer a metodologia necessária para a apuração dos Custos Incrementais de Longo Prazo (LRIC: Long Run Incremental Costs) dos produtos e elementos de rede.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite1
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 2",5,6,"[  ] 2. Modelo de Custos Incrementais de Longo Prazo (LRIC: Long Run Incremental Costs)",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite2
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 2",7,8,"[  ] 2. 1. O modelo LRIC é um modelo de apuração de custos no qual todos os custos incrementais de longo prazo atualizados a valores correntes relativos a prestação isolada de determinado serviço, incluído o custo de capital, são distribuídos segundo princípios de causalidade a todos os produtos oferecidos.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite2
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 2",9,10,"[  ] 2. 2. Custos incrementais são os custos adicionais incorridos no fornecimento de um determinado produto em relação aos custos incorridos pela empresa para fornecimento dos demais produtos. Em relação ao custo total da empresa, o custo incremental de determinado produto é numericamente igual à economia que seria obtida caso ele deixasse de ser fornecido.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite2
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 2",11,12,"[  ] 2. 3. Longo prazo é o horizonte de tempo em que todos os custos são considerados variáveis, inclusive aqueles referentes aos investimentos em ativos fixos, de forma que a prestadora pode otimizá-los a um nível de produção esperado.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite2
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",13,14,"[  ] 3. Metodologia de implementação do modelo LRIC",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",15,16,"[  ] 3. 1. A apuração do LRIC é realizada tendo por base os custos apurados segundo metodologia de Custos Totalmente Alocados (FAC), descrita no Anexo I do RSAC, e corrigidos para Base de Custos Correntes (CCA), conforme Anexo II.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",17,18,"[  ] 3. 1.1. As classificações de custos e ativos, a identificação das Áreas de Negócio, Linhas de Produtos, Produtos e direcionadores na modelagem FAC e LRIC devem ser compatíveis.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",19,20,"[  ] 3. 2. A metodologia de cálculo do LRIC é aplicada apenas aos produtos e elementos de rede da Área de Negócio de Rede, conforme definida no Anexo I do RSAC.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",21,22,"[  ] 3. 3. A metodologia de apuração do LRIC necessita das seguintes informações:",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",23,24,"[  ] 3. 3.1. Custos e Ativos ajustados para CCA: custos e ativos da empresa ajustados para a Base de Custos Correntes, conforme Anexo II;",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",25,26,"[  ] 3. 3.2. Grupos de Custos e Grupos de Ativos: conjunto de custos ou ativos similares e com direcionador idêntico, reunidos para tornar o processo de apuração do LRIC mais simples;",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",27,28,"[  ] 3. 3.3. Direcionadores: fatores que dão causa à ocorrência de determinado custo ou ao aumento do capital empregado. Alterações no volume do direcionador têm impacto no custo incorrido ou no capital empregado;",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",29,30,"[  ] 3. 3.4. Relações Custo-Volume (CVR: Cost-Volume Relationship): curvas que descrevem o comportamento de determinado Grupo de Custos ou de Ativos em relação a variações no volume do direcionador aplicável identificado. As Relações Custo-Volume podem ser representadas por gráficos cartesianos, sendo o eixo das ordenadas o Grupo de Custos ou Ativos que está sendo avaliado e o eixo das abscissas o direcionador aplicável. Um modelo de CVR pode ser observado na Figura 1 deste Anexo;",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",31,32,"[  ] 3. 3.5. Incrementos a serem medidos: parcela de contribuição de cada produto ou elemento de rede ao volume do direcionador identificado para cada CVR, de modo que seja possível identificar o custo adicional decorrente de sua oferta ou utilização.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",33,34,"[  ] 3. 4. A primeira etapa da metodologia de implementação do modelo LRIC consiste no mapeamento e construção das Relações Custo-Volume (CVR).",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",35,36,"[  ] 3. 4.1. Devem ser construídas as Relações Custo-Volume de cada Grupo de Custos ou Ativos direta ou indiretamente alocados aos produtos ofertados pelo Grupo, refletindo os custos incorridos registrados na Base de Custos Correntes.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",37,38,"[  ] 3. 4.2. Os direcionadores utilizados na construção das CVR devem ser os mesmos utilizados no processo de alocação de custos previsto no Anexo I do RSAC.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",39,40,"[  ] 3. 4.3. As Relações Custo-Volume devem refletir as economias de escala e escopo obtidas, bem como as mudanças no padrão de evolução dos custos, se aplicáveis.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",41,42,"[  ] 3. 4.4. A CVR deve ser construída com base na simulação a partir de modelos técnicos, pesquisas estatísticas ou pesquisa de campo.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",43,44,"[  ] 3. 4.4.1. A simulação a partir de modelos técnicos utiliza estudos de custos realizados durante o planejamento da construção da infra-estrutura e da expansão rede.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",45,46,"[  ] 3. 4.4.2. As pesquisas estatísticas utilizam informações extraídas da base de dados das operações da empresa, comparando o comportamento de determinado Grupo de Custos ou Ativos em várias áreas em que atue.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",47,48,"[  ] 3. 4.4.3. As pesquisas de campo utilizam informações oriundas de terceiros, como pesquisa com fornecedores e prestadores de serviços.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",49,50,"[  ] 3. 4.5. Um elemento de rede ou Grupo de Custos pode possuir mais de um direcionador, devendo, nesses casos, ser montado um conjunto de relações de dependência, de forma a possibilitar a identificação de seu comportamento em função da variação de cada direcionador isoladamente.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",51,52,"[  ] 3. 4.6. A CVR deve fornecer dois elementos de informação:",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",53,54,"[  ] 3. 4.6.1. Evolução do Grupo de Custos ou Ativos estudado em relação à variação do volume do direcionador relacionado;",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",55,56,"[  ] 3. 4.6.2. Demonstração da metodologia de construção de cada CVR.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",57,58,"[  ] 3. 4.7. O processo de construção das CVR deve ser fundamentado e documentado.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",59,60,"[  ] 3. 5. A segunda etapa da metodologia de implementação do modelo LRIC consiste na combinação das Relações de Custo-Volume em uma hierarquia de cálculo.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",61,62,"[  ] 3. 5.1. Uma CVR pode ter como direcionador um fator exógeno à empresa, como demanda por acessos locais, ou um fator endógeno, como um Grupo de Custos, resultante de outra CVR, que tenha impacto em outros Grupos de Custo.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",63,64,"[  ] 3. 5.1.1. No caso do direcionador ser endógeno, deve-se estabelecer uma hierarquia entre as CVR, de modo que seja possível identificar, de forma adequada, o processo de encadeamento das relações.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
"ITE","res_anatel_396_2005.anexo4, , caput, , Item 3",65,66,"[  ] 3. 6. A terceira etapa da metodologia de implementação do modelo LRIC consiste no cálculo do impacto do incremento no volume do direcionador dos custos e ativos, para cada CVR.",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2005-03-31;396!anexo4!ite3
