Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"CPT","res_anatel_589_2012, Art. 1º, caput",2,3,"[ Aprova o Regulamento de Aplicação de Sanções Administrativas. CONSELHO DIRETOR DA AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES, no uso das atribuições que lhe foram conferidas pelo art. 22 da Lei nº 9.472, de 16 de julho de 1997, e pelo art. 35 do Regulamento da Agência Nacional de Telecomunicações, aprovado pelo Decreto nº 2.338, de 7 de outubro de 1997; CONSIDEORANDO os comentários recebidos na Consulta Pública nº 22, de 24 de junho de 2010, publicada no Diário Oficial da União do dia 29 de junho de 2009 2010, e o teor do Informe nº 014/2010-SUE, de 1º de dezembro de 2010; do Parecer nº 1413/2011/PGF/PFE-Anatel, de 24 de outubro de 2011; do Informe nº 014/2011/SUE, de 4 de novembro de 2011; e da Análise nº 213/2012, de 27 de abril de 2012; (Retificação publicada no DOU de 20.06.2012) CONSIDERANDO o que consta nos autos do Processo nº 53500.020772/2005; e CONSIDERANDO a deliberação tomada em sua Reunião nº 648, realizada em 3 de maio de 2012, RESOLVE: | ] Aprovar o Regulamento de Aplicação de Sanções Administrativas, na forma do Anexo a esta Resolução; (Revogado pela Resolução nº 769, de 30 de setembro de 2024)",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2012-05-07;589!art1_cpt
"CPT","res_anatel_589_2012, Art. 4º, caput",6,7,"[ Aprova o Regulamento de Aplicação de Sanções Administrativas. CONSELHO DIRETOR DA AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES, no uso das atribuições que lhe foram conferidas pelo art. 22 da Lei nº 9.472, de 16 de julho de 1997, e pelo art. 35 do Regulamento da Agência Nacional de Telecomunicações, aprovado pelo Decreto nº 2.338, de 7 de outubro de 1997; CONSIDEORANDO os comentários recebidos na Consulta Pública nº 22, de 24 de junho de 2010, publicada no Diário Oficial da União do dia 29 de junho de 2009 2010, e o teor do Informe nº 014/2010-SUE, de 1º de dezembro de 2010; do Parecer nº 1413/2011/PGF/PFE-Anatel, de 24 de outubro de 2011; do Informe nº 014/2011/SUE, de 4 de novembro de 2011; e da Análise nº 213/2012, de 27 de abril de 2012; (Retificação publicada no DOU de 20.06.2012) CONSIDERANDO o que consta nos autos do Processo nº 53500.020772/2005; e CONSIDERANDO a deliberação tomada em sua Reunião nº 648, realizada em 3 de maio de 2012, RESOLVE: | ] Esta Resolução entra em vigor na data de sua publicação. JOÃO BATISTA DE REZENDE Presidente do Conselho",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2012-05-07;589!art4_cpt
"ART","res_anatel_589_2012, Art. 1º",1,4,"[ Aprova o Regulamento de Aplicação de Sanções Administrativas. CONSELHO DIRETOR DA AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES, no uso das atribuições que lhe foram conferidas pelo art. 22 da Lei nº 9.472, de 16 de julho de 1997, e pelo art. 35 do Regulamento da Agência Nacional de Telecomunicações, aprovado pelo Decreto nº 2.338, de 7 de outubro de 1997; CONSIDEORANDO os comentários recebidos na Consulta Pública nº 22, de 24 de junho de 2010, publicada no Diário Oficial da União do dia 29 de junho de 2009 2010, e o teor do Informe nº 014/2010-SUE, de 1º de dezembro de 2010; do Parecer nº 1413/2011/PGF/PFE-Anatel, de 24 de outubro de 2011; do Informe nº 014/2011/SUE, de 4 de novembro de 2011; e da Análise nº 213/2012, de 27 de abril de 2012; (Retificação publicada no DOU de 20.06.2012) CONSIDERANDO o que consta nos autos do Processo nº 53500.020772/2005; e CONSIDERANDO a deliberação tomada em sua Reunião nº 648, realizada em 3 de maio de 2012, RESOLVE: | ] Art. 1º Aprovar o Regulamento de Aplicação de Sanções Administrativas, na forma do Anexo a esta Resolução; (Revogado pela Resolução nº 769, de 30 de setembro de 2024)",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2012-05-07;589!art1
"ART","res_anatel_589_2012, Art. 4º",5,8,"[ Aprova o Regulamento de Aplicação de Sanções Administrativas. CONSELHO DIRETOR DA AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES, no uso das atribuições que lhe foram conferidas pelo art. 22 da Lei nº 9.472, de 16 de julho de 1997, e pelo art. 35 do Regulamento da Agência Nacional de Telecomunicações, aprovado pelo Decreto nº 2.338, de 7 de outubro de 1997; CONSIDEORANDO os comentários recebidos na Consulta Pública nº 22, de 24 de junho de 2010, publicada no Diário Oficial da União do dia 29 de junho de 2009 2010, e o teor do Informe nº 014/2010-SUE, de 1º de dezembro de 2010; do Parecer nº 1413/2011/PGF/PFE-Anatel, de 24 de outubro de 2011; do Informe nº 014/2011/SUE, de 4 de novembro de 2011; e da Análise nº 213/2012, de 27 de abril de 2012; (Retificação publicada no DOU de 20.06.2012) CONSIDERANDO o que consta nos autos do Processo nº 53500.020772/2005; e CONSIDERANDO a deliberação tomada em sua Reunião nº 648, realizada em 3 de maio de 2012, RESOLVE: | ] Art. 4º Esta Resolução entra em vigor na data de sua publicação. JOÃO BATISTA DE REZENDE Presidente do Conselho",urn:lex:br:agencia.nacional.telecomunicacoes:resolucao:2012-05-07;589!art4
